mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,sigma =0.250000,data are below
drho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
0.383333,1.250000,0.500000,1.250000,0.500000,0.582495,0.582495,0.582495,0.582495,11.125444,11.125444,11.125444,11.125444,18.833640,18.833640,18.833640,18.833640,0.628270,0.562046,0.628270,0.562046,11.707294,10.856018,11.707294,10.856018,19.489533,18.522368,19.489533,18.522368,
0.383333,1.250000,0.625000,1.250000,0.625000,0.635143,0.635143,0.635143,0.635143,11.792215,11.792215,11.792215,11.792215,17.640863,17.640863,17.640863,17.640863,0.670737,0.615880,0.670737,0.615880,12.222280,11.552621,12.222280,11.552621,18.117711,17.371384,18.117711,17.371384,
0.383333,1.250000,0.750000,1.250000,0.750000,0.678271,0.678271,0.678271,0.678271,12.311278,12.311278,12.311278,12.311278,16.621132,16.621132,16.621132,16.621132,0.704593,0.661455,0.704593,0.661455,12.616825,12.111676,12.616825,12.111676,16.953717,16.402169,16.953717,16.402169,
0.383333,1.250000,0.875000,1.250000,0.875000,0.714060,0.714060,0.714060,0.714060,12.724717,12.724717,12.724717,12.724717,15.727604,15.727604,15.727604,15.727604,0.732169,0.700642,0.732169,0.700642,12.928221,12.571489,12.928221,12.571489,15.944757,15.563481,15.944757,15.563481,
0.383333,1.250000,1.000000,1.250000,1.000000,0.744051,0.744051,0.744051,0.744051,13.059738,13.059738,13.059738,13.059738,14.931779,14.931779,14.931779,14.931779,0.755011,0.734737,0.755011,0.734737,13.179668,12.956780,13.179668,12.956780,15.057102,14.824034,15.057102,14.824034,
0.383333,1.250000,1.125000,1.250000,1.125000,0.769356,0.769356,0.769356,0.769356,13.334676,13.334676,13.334676,13.334676,14.214571,14.214571,14.214571,14.214571,0.774170,0.764614,0.774170,0.764614,13.386206,13.283677,13.386206,13.283677,14.267262,14.162406,14.267262,14.162406,
0.383333,1.250000,1.250000,1.250000,1.250000,0.790810,0.790810,0.790810,0.790810,13.562438,13.562438,13.562438,13.562438,13.562438,13.562438,13.562438,13.562438,0.790806,0.790806,0.790806,0.790806,13.562389,13.562389,13.562389,13.562389,13.562389,13.562389,13.562389,13.562389,
0.383333,1.250000,1.375000,1.250000,1.375000,0.809049,0.809049,0.809049,0.809049,13.752325,13.752325,13.752325,13.752325,12.965236,12.965236,12.965236,12.965236,0.804622,0.813442,0.804622,0.813442,13.706540,13.797558,13.706540,13.797558,12.920478,13.009465,12.920478,13.009465,
0.383333,1.250000,1.500000,1.250000,1.500000,0.824593,0.824593,0.824593,0.824593,13.911524,13.911524,13.911524,13.911524,12.415399,12.415399,12.415399,12.415399,0.816364,0.833809,0.816364,0.833809,13.827546,14.004798,13.827546,14.004798,12.335170,12.504590,12.335170,12.504590,
0.383333,1.375000,0.500000,1.375000,0.500000,0.586126,0.586126,0.586126,0.586126,10.460523,10.460523,10.460523,10.460523,18.887685,18.887685,18.887685,18.887685,0.637073,0.565542,0.637073,0.565542,11.081887,10.200231,11.081887,10.200231,19.609613,18.576438,19.609613,18.576438,
0.383333,1.375000,0.625000,1.375000,0.625000,0.641340,0.641340,0.641340,0.641340,11.132496,11.132496,11.132496,11.132496,17.725807,17.725807,17.725807,17.725807,0.682641,0.621105,0.682641,0.621105,11.611569,10.890550,11.611569,10.890550,18.271405,17.445303,18.271405,17.445303,
0.383333,1.375000,0.750000,1.375000,0.750000,0.687021,0.687021,0.687021,0.687021,11.661246,11.661246,11.661246,11.661246,16.733043,16.733043,16.733043,16.733043,0.719227,0.668388,0.719227,0.668388,12.020165,11.448422,12.020165,11.448422,17.133467,16.493069,17.133467,16.493069,
0.383333,1.375000,0.875000,1.375000,0.875000,0.725331,0.725331,0.725331,0.725331,12.086945,12.086945,12.086945,12.086945,15.863334,15.863334,15.863334,15.863334,0.749250,0.709300,0.749250,0.709300,12.344942,11.910709,12.344942,11.910709,16.145140,15.669691,16.145140,15.669691,
0.383333,1.375000,1.000000,1.375000,1.000000,0.757763,0.757763,0.757763,0.757763,12.435372,12.435372,12.435372,12.435372,15.088326,15.088326,15.088326,15.088326,0.774285,0.745098,0.774285,0.745098,12.608832,12.300576,12.608832,12.300576,15.273743,14.943818,15.273743,14.943818,
0.383333,1.375000,1.125000,1.375000,1.125000,0.785396,0.785396,0.785396,0.785396,12.723989,12.723989,12.723989,12.723989,14.389087,14.389087,14.389087,14.389087,0.795420,0.776655,0.795420,0.776655,12.826867,12.633497,12.826867,12.633497,14.496667,14.294353,14.496667,14.294353,
0.383333,1.375000,1.250000,1.375000,1.250000,0.809049,0.809049,0.809049,0.809049,12.965236,12.965236,12.965236,12.965236,13.752325,13.752325,13.752325,13.752325,0.813442,0.804622,0.813442,0.804622,13.009465,12.920478,13.009465,12.920478,13.797558,13.706540,13.797558,13.706540,
0.383333,1.375000,1.375000,1.375000,1.375000,0.829363,0.829363,0.829363,0.829363,13.168295,13.168295,13.168295,13.168295,13.168295,13.168295,13.168295,13.168295,0.829358,0.829358,0.829358,0.829358,13.168249,13.168249,13.168249,13.168249,13.168249,13.168249,13.168249,13.168249,
0.383333,1.375000,1.500000,1.375000,1.500000,0.846856,0.846856,0.846856,0.846856,13.340185,13.340185,13.340185,13.340185,12.629650,12.629650,12.629650,12.629650,0.842720,0.850880,0.842720,0.850880,13.299785,13.379341,13.299785,13.379341,12.590152,12.667941,12.590152,12.667941,
0.383333,1.500000,0.500000,1.500000,0.500000,0.588591,0.588591,0.588591,0.588591,9.863434,9.863434,9.863434,9.863434,18.924170,18.924170,18.924170,18.924170,0.643938,0.568285,0.643938,0.568285,10.512353,9.616656,10.512353,9.616656,19.701970,18.618611,19.701970,18.618611,
0.383333,1.500000,0.625000,1.500000,0.625000,0.646003,0.646003,0.646003,0.646003,10.535919,10.535919,10.535919,10.535919,17.789188,17.789188,17.789188,17.789188,0.692355,0.625291,0.692355,0.625291,11.053147,10.297501,11.053147,10.297501,18.394755,17.504074,18.394755,17.504074,
0.383333,1.500000,0.750000,1.500000,0.750000,0.693926,0.693926,0.693926,0.693926,11.070301,11.070301,11.070301,11.070301,16.820404,16.820404,16.820404,16.820404,0.731533,0.674092,0.731533,0.674092,11.473570,10.851985,11.473570,10.851985,17.281864,16.567198,17.281864,16.567198,
0.383333,1.500000,0.875000,1.500000,0.875000,0.734491,0.734491,0.734491,0.734491,11.504718,11.504718,11.504718,11.504718,15.972247,15.972247,15.972247,15.972247,0.763892,0.716532,0.763892,0.716532,11.809843,11.314351,11.809843,11.314351,16.313589,15.757534,16.313589,15.757534,
0.383333,1.500000,1.000000,1.500000,1.000000,0.769125,0.769125,0.769125,0.769125,11.863330,11.863330,11.863330,11.863330,15.216210,15.216210,15.216210,15.216210,0.791028,0.753833,0.791028,0.753833,12.084521,11.706347,12.084521,11.706347,15.458148,15.043708,15.458148,15.043708,
0.383333,1.500000,1.125000,1.500000,1.125000,0.798884,0.798884,0.798884,0.798884,12.162834,12.162834,12.162834,12.162834,14.533592,14.533592,14.533592,14.533592,0.814065,0.786895,0.814065,0.786895,12.312652,12.043105,12.312652,12.043105,14.693823,14.405246,14.693823,14.405246,
0.383333,1.500000,1.250000,1.500000,1.250000,0.824593,0.824593,0.824593,0.824593,12.415399,12.415399,12.415399,12.415399,13.911524,13.911524,13.911524,13.911524,0.833809,0.816364,0.833809,0.816364,12.504590,12.335170,12.504590,12.335170,14.004798,13.827546,14.004798,13.827546,
0.383333,1.500000,1.375000,1.500000,1.375000,0.846856,0.846856,0.846856,0.846856,12.629650,12.629650,12.629650,12.629650,13.340185,13.340185,13.340185,13.340185,0.850880,0.842720,0.850880,0.842720,12.667941,12.590152,12.667941,12.590152,13.379341,13.299785,13.379341,13.299785,
0.383333,1.500000,1.500000,1.500000,1.500000,0.866206,0.866206,0.866206,0.866206,12.812584,12.812584,12.812584,12.812584,12.812584,12.812584,12.812584,12.812584,0.866201,0.866201,0.866201,0.866201,12.812540,12.812540,12.812540,12.812540,12.812540,12.812540,12.812540,12.812540,
0.436667,0.500000,0.500000,0.500000,0.500000,0.500446,0.500446,0.500446,0.500446,17.507797,17.507797,17.507797,17.507797,17.507797,17.507797,17.507797,17.507797,0.500442,0.500442,0.500442,0.500442,17.507724,17.507724,17.507724,17.507724,17.507724,17.507724,17.507724,17.507724,
0.436667,0.500000,0.625000,0.500000,0.625000,0.526823,0.526823,0.526823,0.526823,17.957134,17.957134,17.957134,17.957134,16.008360,16.008360,16.008360,16.008360,0.517327,0.538087,0.517327,0.538087,17.798062,18.142060,17.798062,18.142060,15.850496,16.192285,15.850496,16.192285,
0.436667,0.500000,0.750000,0.500000,0.750000,0.545587,0.545587,0.545587,0.545587,18.262997,18.262997,18.262997,18.262997,14.738921,14.738921,14.738921,14.738921,0.529574,0.568290,0.529574,0.568290,18.002672,18.618685,18.002672,18.618685,14.485353,15.087845,14.485353,15.087845,
0.436667,0.500000,0.875000,0.500000,0.875000,0.559043,0.559043,0.559043,0.559043,18.475646,18.475646,18.475646,18.475646,13.644293,13.644293,13.644293,13.644293,0.538738,0.592726,0.538738,0.592726,18.152632,18.985010,18.152632,18.985010,13.337569,14.134392,13.337569,14.134392,
0.436667,0.500000,1.000000,0.500000,1.000000,0.568672,0.568672,0.568672,0.568672,18.624529,18.624529,18.624529,18.624529,12.688127,12.688127,12.688127,12.688127,0.545703,0.612586,0.545703,0.612586,18.264841,19.270880,18.264841,19.270880,12.356577,13.295732,12.356577,13.295732,
0.436667,0.500000,1.125000,0.500000,1.125000,0.575527,0.575527,0.575527,0.575527,18.728907,18.728907,18.728907,18.728907,11.845413,11.845413,11.845413,11.845413,0.551082,0.628765,0.551082,0.628765,18.350487,19.496326,18.350487,19.496326,11.507710,12.548299,11.507710,12.548299,
0.436667,0.500000,1.250000,0.500000,1.250000,0.580340,0.580340,0.580340,0.580340,18.801397,18.801397,18.801397,18.801397,11.097338,11.097338,11.097338,11.097338,0.555274,0.641888,0.555274,0.641888,18.416635,19.674499,18.416635,19.674499,10.765456,11.874948,10.765456,11.874948,
0.436667,0.500000,1.375000,0.500000,1.375000,0.583636,0.583636,0.583636,0.583636,18.850667,18.850667,18.850667,18.850667,10.429331,10.429331,10.429331,10.429331,0.558585,0.652469,0.558585,0.652469,18.468505,19.815211,18.468505,19.815211,10.111004,11.263510,10.111004,11.263510,
0.436667,0.500000,1.500000,0.500000,1.500000,0.585834,0.585834,0.585834,0.585834,18.883362,18.883362,18.883362,18.883362,9.830217,9.830217,9.830217,9.830217,0.561218,0.660930,0.561218,0.660930,18.509515,19.925882,18.509515,19.925882,9.529623,10.704908,9.529623,10.704908,
0.436667,0.625000,0.500000,0.625000,0.500000,0.526823,0.526823,0.526823,0.526823,16.008360,16.008360,16.008360,16.008360,17.957134,17.957134,17.957134,17.957134,0.538087,0.517327,0.538087,0.517327,16.192285,15.850496,16.192285,15.850496,18.142060,17.798062,18.142060,17.798062,
0.436667,0.625000,0.625000,0.625000,0.625000,0.559436,0.559436,0.559436,0.559436,16.531291,16.531291,16.531291,16.531291,16.531291,16.531291,16.531291,16.531291,0.559432,0.559432,0.559432,0.559432,16.531226,16.531226,16.531226,16.531226,16.531226,16.531226,16.531226,16.531226,
0.436667,0.625000,0.750000,0.625000,0.750000,0.583642,0.583642,0.583642,0.583642,16.901172,16.901172,16.901172,16.901172,15.317053,15.317053,15.317053,15.317053,0.575135,0.593418,0.575135,0.593418,16.772878,17.046390,16.772878,17.046390,15.190691,15.460288,15.190691,15.460288,
0.436667,0.625000,0.875000,0.625000,0.875000,0.601828,0.601828,0.601828,0.601828,17.169458,17.169458,17.169458,17.169458,14.262981,14.262981,14.262981,14.262981,0.587116,0.621639,0.587116,0.621639,16.953052,17.452823,16.953052,17.452823,14.054334,14.537487,14.054334,14.537487,
0.436667,0.625000,1.000000,0.625000,1.000000,0.615524,0.615524,0.615524,0.615524,17.366329,17.366329,17.366329,17.366329,13.335209,13.335209,13.335209,13.335209,0.596456,0.645125,0.596456,0.645125,17.091050,17.777290,17.091050,17.777290,13.076444,13.725025,13.076444,13.725025,
0.436667,0.625000,1.125000,0.625000,1.125000,0.625876,0.625876,0.625876,0.625876,17.512258,17.512258,17.512258,17.512258,12.511260,12.511260,12.511260,12.511260,0.603861,0.664758,0.603861,0.664758,17.198969,18.039451,17.198969,18.039451,12.224895,12.999816,12.224895,12.999816,
0.436667,0.625000,1.250000,0.625000,1.250000,0.633671,0.633671,0.633671,0.633671,17.620563,17.620563,17.620563,17.620563,11.774080,11.774080,11.774080,11.774080,0.609787,0.681155,0.609787,0.681155,17.284395,18.252375,17.284395,18.252375,11.475801,12.345168,11.475801,12.345168,
0.436667,0.625000,1.375000,0.625000,1.375000,0.639506,0.639506,0.639506,0.639506,17.700749,17.700749,17.700749,17.700749,11.110764,11.110764,11.110764,11.110764,0.614574,0.694855,0.614574,0.694855,17.352812,18.426211,17.352812,18.426211,10.811408,11.749580,10.811408,11.749580,
0.436667,0.625000,1.500000,0.625000,1.500000,0.643833,0.643833,0.643833,0.643833,17.759751,17.759751,17.759751,17.759751,10.511154,10.511154,10.511154,10.511154,0.618481,0.706245,0.618481,0.706245,17.408258,18.568010,17.408258,18.568010,10.218095,11.203909,10.218095,11.203909,
0.436667,0.750000,0.500000,0.750000,0.500000,0.545587,0.545587,0.545587,0.545587,14.738921,14.738921,14.738921,14.738921,18.262997,18.262997,18.262997,18.262997,0.568290,0.529574,0.568290,0.529574,15.087845,14.485353,15.087845,14.485353,18.618685,18.002672,18.618685,18.002672,
0.436667,0.750000,0.625000,0.750000,0.625000,0.583642,0.583642,0.583642,0.583642,15.317053,15.317053,15.317053,15.317053,16.901172,16.901172,16.901172,16.901172,0.593418,0.575135,0.593418,0.575135,15.460288,15.190691,15.460288,15.190691,17.046390,16.772878,17.046390,16.772878,
0.436667,0.750000,0.750000,0.750000,0.750000,0.612733,0.612733,0.612733,0.612733,15.737235,15.737235,15.737235,15.737235,15.737235,15.737235,15.737235,15.737235,0.612729,0.612729,0.612729,0.612729,15.737176,15.737176,15.737176,15.737176,15.737176,15.737176,15.737176,15.737176,
0.436667,0.750000,0.875000,0.750000,0.875000,0.635271,0.635271,0.635271,0.635271,16.050644,16.050644,16.050644,16.050644,14.722187,14.722187,14.722187,14.722187,0.627543,0.643901,0.627543,0.643901,15.944332,16.167953,15.944332,16.167953,14.617886,14.837390,14.617886,14.837390,
0.436667,0.750000,1.000000,0.750000,1.000000,0.652823,0.652823,0.652823,0.652823,16.287735,16.287735,16.287735,16.287735,13.824111,13.824111,13.824111,13.824111,0.639213,0.670449,0.639213,0.670449,16.104403,16.519928,16.104403,16.519928,13.648284,14.047549,13.648284,14.047549,
0.436667,0.750000,1.125000,0.750000,1.125000,0.666570,0.666570,0.666570,0.666570,16.469325,16.469325,16.469325,16.469325,13.022071,13.022071,13.022071,13.022071,0.648623,0.693011,0.648623,0.693011,16.231538,16.808873,16.231538,16.808873,12.799677,13.341717,12.799677,13.341717,
0.436667,0.750000,1.250000,0.750000,1.250000,0.677337,0.677337,0.677337,0.677337,16.609114,16.609114,16.609114,16.609114,12.300290,12.300290,12.300290,12.300290,0.656296,0.712249,0.656296,0.712249,16.333938,17.048202,16.333938,17.048202,12.049729,12.704156,12.049729,12.704156,
0.436667,0.750000,1.375000,0.750000,1.375000,0.685759,0.685759,0.685759,0.685759,16.716982,16.716982,16.716982,16.716982,11.646949,11.646949,11.646949,11.646949,0.662602,0.728659,0.662602,0.728659,16.417272,17.247429,16.417272,17.247429,11.381551,12.123194,11.381551,12.123194,
0.436667,0.750000,1.500000,0.750000,1.500000,0.692349,0.692349,0.692349,0.692349,16.800518,16.800518,16.800518,16.800518,11.053080,11.053080,11.053080,11.053080,0.667834,0.742626,0.667834,0.742626,16.485845,17.413541,16.485845,17.413541,10.782279,11.589941,10.782279,11.589941,
0.436667,0.875000,0.500000,0.875000,0.500000,0.559043,0.559043,0.559043,0.559043,13.644293,13.644293,13.644293,13.644293,18.475646,18.475646,18.475646,18.475646,0.592726,0.538738,0.592726,0.538738,14.134392,13.337569,14.134392,13.337569,18.985010,18.152632,18.985010,18.152632,
0.436667,0.875000,0.625000,0.875000,0.625000,0.601828,0.601828,0.601828,0.601828,14.262981,14.262981,14.262981,14.262981,17.169458,17.169458,17.169458,17.169458,0.621639,0.587116,0.621639,0.587116,14.537487,14.054334,14.537487,14.054334,17.452823,16.953052,17.452823,16.953052,
0.436667,0.875000,0.750000,0.875000,0.750000,0.635271,0.635271,0.635271,0.635271,14.722187,14.722187,14.722187,14.722187,16.050644,16.050644,16.050644,16.050644,0.643901,0.627543,0.643901,0.627543,14.837390,14.617886,14.837390,14.617886,16.167953,15.944332,16.167953,15.944332,
0.436667,0.875000,0.875000,0.875000,0.875000,0.661754,0.661754,0.661754,0.661754,15.071633,15.071633,15.071633,15.071633,15.071633,15.071633,15.071633,15.071633,0.661750,0.661750,0.661750,0.661750,15.071577,15.071577,15.071577,15.071577,15.071577,15.071577,15.071577,15.071577,
0.436667,0.875000,1.000000,0.875000,1.000000,0.682912,0.682912,0.682912,0.682912,15.342272,15.342272,15.342272,15.342272,14.202709,14.202709,14.202709,14.202709,0.675821,0.690650,0.675821,0.690650,15.252399,15.439435,15.252399,15.439435,14.114718,14.297904,14.114718,14.297904,
0.436667,0.875000,1.125000,0.875000,1.125000,0.699890,0.699890,0.699890,0.699890,15.554201,15.554201,15.554201,15.554201,13.423361,13.423361,13.423361,13.423361,0.687218,0.715752,0.687218,0.715752,15.396458,15.748102,15.396458,15.748102,13.272477,13.609289,13.272477,13.609289,
0.436667,0.875000,1.250000,0.875000,1.250000,0.713553,0.713553,0.713553,0.713553,15.721449,15.721449,15.721449,15.721449,12.718962,12.718962,12.718962,12.718962,0.696622,0.737458,0.696622,0.737458,15.513766,16.007252,15.513766,16.007252,12.525172,12.986952,12.525172,12.986952,
0.436667,0.875000,1.375000,0.875000,1.375000,0.724550,0.724550,0.724550,0.724550,15.853992,15.853992,15.853992,15.853992,12.078424,12.078424,12.078424,12.078424,0.704454,0.756238,0.704454,0.756238,15.610393,16.225916,15.610393,16.225916,11.856910,12.419228,11.856910,12.419228,
0.436667,0.875000,1.500000,0.875000,1.500000,0.733412,0.733412,0.733412,0.733412,15.959485,15.959485,15.959485,15.959485,11.493369,11.493369,11.493369,11.493369,0.711030,0.772510,0.711030,0.772510,15.690776,16.411343,15.690776,16.411343,11.255405,11.897793,11.255405,11.897793,
0.436667,1.000000,0.500000,1.000000,0.500000,0.568672,0.568672,0.568672,0.568672,12.688127,12.688127,12.688127,12.688127,18.624529,18.624529,18.624529,18.624529,0.612586,0.545703,0.612586,0.545703,13.295732,12.356577,13.295732,12.356577,19.270880,18.264841,19.270880,18.264841,
0.436667,1.000000,0.625000,1.000000,0.625000,0.615524,0.615524,0.615524,0.615524,13.335209,13.335209,13.335209,13.335209,17.366329,17.366329,17.366329,17.366329,0.645125,0.596456,0.645125,0.596456,13.725025,13.076444,13.725025,13.076444,17.777290,17.091050,17.777290,17.091050,
0.436667,1.000000,0.750000,1.000000,0.750000,0.652823,0.652823,0.652823,0.652823,13.824111,13.824111,13.824111,13.824111,16.287735,16.287735,16.287735,16.287735,0.670449,0.639213,0.670449,0.639213,14.047549,13.648284,14.047549,13.648284,16.519928,16.104403,16.519928,16.104403,
0.436667,1.000000,0.875000,1.000000,0.875000,0.682912,0.682912,0.682912,0.682912,14.202709,14.202709,14.202709,14.202709,15.342272,15.342272,15.342272,15.342272,0.690650,0.675821,0.690650,0.675821,14.297904,14.114718,14.297904,14.114718,15.439435,15.252399,15.439435,15.252399,
0.436667,1.000000,1.000000,1.000000,1.000000,0.707387,0.707387,0.707387,0.707387,14.500840,14.500840,14.500840,14.500840,14.500840,14.500840,14.500840,14.500840,0.707383,0.707383,0.707383,0.707383,14.500787,14.500787,14.500787,14.500787,14.500787,14.500787,14.500787,14.500787,
0.436667,1.000000,1.125000,1.000000,1.125000,0.727402,0.727402,0.727402,0.727402,14.738358,14.738358,14.738358,14.738358,13.743814,13.743814,13.743814,13.743814,0.720847,0.734390,0.720847,0.734390,14.661174,14.819998,14.661174,14.819998,13.668325,13.823704,13.668325,13.823704,
0.436667,1.000000,1.250000,1.000000,1.250000,0.743828,0.743828,0.743828,0.743828,14.929215,14.929215,14.929215,14.929215,13.057287,13.057287,13.057287,13.057287,0.731973,0.758246,0.731973,0.758246,14.791836,15.093795,14.791836,15.093795,12.926039,13.214817,12.926039,13.214817,
0.436667,1.000000,1.375000,1.000000,1.375000,0.757334,0.757334,0.757334,0.757334,15.083471,15.083471,15.083471,15.083471,12.430837,12.430837,12.430837,12.430837,0.741323,0.779144,0.741323,0.779144,14.900345,15.327615,14.900345,15.327615,12.260092,12.659336,12.260092,12.659336,
0.436667,1.000000,1.500000,1.000000,1.500000,0.768457,0.768457,0.768457,0.768457,15.208741,15.208741,15.208741,15.208741,11.856520,11.856520,11.856520,11.856520,0.749258,0.797459,0.749258,0.797459,14.991515,15.528072,14.991515,15.528072,11.658968,12.148672,11.658968,12.148672,
0.436667,1.125000,0.500000,1.125000,0.500000,0.575527,0.575527,0.575527,0.575527,11.845413,11.845413,11.845413,11.845413,18.728907,18.728907,18.728907,18.728907,0.628765,0.551082,0.628765,0.551082,12.548299,11.507710,12.548299,11.507710,19.496326,18.350487,19.496326,18.350487,
0.436667,1.125000,0.625000,1.125000,0.625000,0.625876,0.625876,0.625876,0.625876,12.511260,12.511260,12.511260,12.511260,17.512258,17.512258,17.512258,17.512258,0.664758,0.603861,0.664758,0.603861,12.999816,12.224895,12.999816,12.224895,18.039451,17.198969,18.039451,17.198969,
0.436667,1.125000,0.750000,1.125000,0.750000,0.666570,0.666570,0.666570,0.666570,13.022071,13.022071,13.022071,13.022071,16.469325,16.469325,16.469325,16.469325,0.693011,0.648623,0.693011,0.648623,13.341717,12.799677,13.341717,12.799677,16.808873,16.231538,16.808873,16.231538,
0.436667,1.125000,0.875000,1.125000,0.875000,0.699890,0.699890,0.699890,0.699890,13.423361,13.423361,13.423361,13.423361,15.554201,15.554201,15.554201,15.554201,0.715752,0.687218,0.715752,0.687218,13.609289,13.272477,13.609289,13.272477,15.748102,15.396458,15.748102,15.396458,
0.436667,1.125000,1.000000,1.125000,1.000000,0.727402,0.727402,0.727402,0.727402,13.743814,13.743814,13.743814,13.743814,14.738358,14.738358,14.738358,14.738358,0.734390,0.720847,0.734390,0.720847,13.823704,13.668325,13.823704,13.668325,14.819998,14.661174,14.819998,14.661174,
0.436667,1.125000,1.125000,1.125000,1.125000,0.750253,0.750253,0.750253,0.750253,14.002829,14.002829,14.002829,14.002829,14.002829,14.002829,14.002829,14.002829,0.750248,0.750248,0.750248,0.750248,14.002777,14.002777,14.002777,14.002777,14.002777,14.002777,14.002777,14.002777,
0.436667,1.125000,1.250000,1.125000,1.250000,0.769296,0.769296,0.769296,0.769296,14.213912,14.213912,14.213912,14.213912,13.334032,13.334032,13.334032,13.334032,0.763202,0.775658,0.763202,0.775658,14.146826,14.283491,14.146826,14.283491,13.268447,13.402080,13.268447,13.402080,
0.436667,1.125000,1.375000,1.125000,1.375000,0.785211,0.785211,0.785211,0.785211,14.387091,14.387091,14.387091,14.387091,12.722081,12.722081,12.722081,12.722081,0.774071,0.798413,0.774071,0.798413,14.266182,14.528577,14.266182,14.528577,12.606607,12.857406,12.606607,12.857406,
0.436667,1.125000,1.500000,1.125000,1.500000,0.798526,0.798526,0.798526,0.798526,14.529777,14.529777,14.529777,14.529777,12.159272,12.159272,12.159272,12.159272,0.783353,0.818556,0.783353,0.818556,14.367024,14.740744,14.367024,14.740744,12.007496,12.356596,12.007496,12.356596,
0.436667,1.250000,0.500000,1.250000,0.500000,0.580340,0.580340,0.580340,0.580340,11.097338,11.097338,11.097338,11.097338,18.801397,18.801397,18.801397,18.801397,0.641888,0.555274,0.641888,0.555274,11.874948,10.765456,11.874948,10.765456,19.674499,18.416635,19.674499,18.416635,
0.436667,1.250000,0.625000,1.250000,0.625000,0.633671,0.633671,0.633671,0.633671,11.774080,11.774080,11.774080,11.774080,17.620563,17.620563,17.620563,17.620563,0.681155,0.609787,0.681155,0.609787,12.345168,11.475801,12.345168,11.475801,18.252375,17.284395,18.252375,17.284395,
0.436667,1.250000,0.750000,1.250000,0.750000,0.677337,0.677337,0.677337,0.677337,12.300290,12.300290,12.300290,12.300290,16.609114,16.609114,16.609114,16.609114,0.712249,0.656296,0.712249,0.656296,12.704156,12.049729,12.704156,12.049729,17.048202,16.333938,17.048202,16.333938,
0.436667,1.250000,0.875000,1.250000,0.875000,0.713553,0.713553,0.713553,0.713553,12.718962,12.718962,12.718962,12.718962,15.721449,15.721449,15.721449,15.721449,0.737458,0.696622,0.737458,0.696622,12.986952,12.525172,12.986952,12.525172,16.007252,15.513766,16.007252,15.513766,
0.436667,1.250000,1.000000,1.250000,1.000000,0.743828,0.743828,0.743828,0.743828,13.057287,13.057287,13.057287,13.057287,14.929215,14.929215,14.929215,14.929215,0.758246,0.731973,0.758246,0.731973,13.214817,12.926039,13.214817,12.926039,15.093795,14.791836,15.093795,14.791836,
0.436667,1.250000,1.125000,1.250000,1.125000,0.769296,0.769296,0.769296,0.769296,13.334032,13.334032,13.334032,13.334032,14.213912,14.213912,14.213912,14.213912,0.775658,0.763202,0.775658,0.763202,13.402080,13.268447,13.402080,13.268447,14.283491,14.146826,14.283491,14.146826,
0.436667,1.250000,1.250000,1.250000,1.250000,0.790798,0.790798,0.790798,0.790798,13.562304,13.562304,13.562304,13.562304,13.562304,13.562304,13.562304,13.562304,0.790793,0.790793,0.790793,0.790793,13.562254,13.562254,13.562254,13.562254,13.562254,13.562254,13.562254,13.562254,
0.436667,1.250000,1.375000,1.250000,1.375000,0.809001,0.809001,0.809001,0.809001,13.751830,13.751830,13.751830,13.751830,12.964753,12.964753,12.964753,12.964753,0.803309,0.814820,0.803309,0.814820,13.692930,13.811715,13.692930,13.811715,12.907175,13.023311,12.907175,13.023311,
0.436667,1.250000,1.500000,1.250000,1.500000,0.824444,0.824444,0.824444,0.824444,13.910012,13.910012,13.910012,13.910012,12.413954,12.413954,12.413954,12.413954,0.813946,0.836600,0.813946,0.836600,13.802745,14.032876,13.802745,14.032876,12.311489,12.531455,12.311489,12.531455,
0.436667,1.375000,0.500000,1.375000,0.500000,0.583636,0.583636,0.583636,0.583636,10.429331,10.429331,10.429331,10.429331,18.850667,18.850667,18.850667,18.850667,0.652469,0.558585,0.652469,0.558585,11.263510,10.111004,11.263510,10.111004,19.815211,18.468505,19.815211,18.468505,
0.436667,1.375000,0.625000,1.375000,0.625000,0.639506,0.639506,0.639506,0.639506,11.110764,11.110764,11.110764,11.110764,17.700749,17.700749,17.700749,17.700749,0.694855,0.614574,0.694855,0.614574,11.749580,10.811408,11.749580,10.811408,18.426211,17.352812,18.426211,17.352812,
0.436667,1.375000,0.750000,1.375000,0.750000,0.685759,0.685759,0.685759,0.685759,11.646949,11.646949,11.646949,11.646949,16.716982,16.716982,16.716982,16.716982,0.728659,0.662602,0.728659,0.662602,12.123194,11.381551,12.123194,11.381551,17.247429,16.417272,17.247429,16.417272,
