mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.250000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.250000,1.250000,1.500000,1.500000,0.825188,0.825188,0.825188,0.825188,13.917571,13.917571,12.421179,12.421179,13.917571,13.917571,12.421179,12.421179,0.808744,0.842681,0.808744,0.842681,13.749182,14.093802,12.260366,12.589777,13.749182,14.093802,12.260366,12.589777,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.250000,1.250000,1.500000,1.500000,0.825284,0.825284,0.825284,0.825284,13.918547,13.918547,12.422112,12.422112,13.918547,13.918547,12.422112,12.422112,0.802082,0.849894,0.802082,0.849894,13.680185,14.165618,12.194553,12.658570,13.680185,14.165618,12.194553,12.658570,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,0.500000,0.500000,0.637925,0.637925,0.637925,0.637925,11.092007,11.092007,19.621133,19.621133,11.092007,11.092007,19.621133,19.621133,0.637921,0.637921,0.637921,0.637921,11.091956,11.091955,19.621075,19.621073,11.091956,11.091955,19.621075,19.621073,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,0.500000,0.500000,0.637811,0.637811,0.637811,0.637811,11.090653,11.090653,19.619592,19.619592,11.090653,11.090653,19.619592,19.619592,0.637910,0.637599,0.637910,0.637599,11.091831,11.088136,19.620932,19.616727,11.091831,11.088136,19.620932,19.616727,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,0.500000,0.500000,0.637672,0.637672,0.637672,0.637672,11.089001,11.089001,19.617711,19.617711,11.089001,11.089001,19.617711,19.617711,0.638835,0.636343,0.638835,0.636343,11.102810,11.073203,19.633420,19.599723,11.102810,11.073203,19.633420,19.599723,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,0.500000,0.500000,0.637396,0.637396,0.637396,0.637396,11.085726,11.085726,19.613984,19.613984,11.085726,11.085726,19.613984,19.613984,0.640724,0.633941,0.640724,0.633941,11.125202,11.044598,19.658864,19.567104,11.125202,11.044598,19.658864,19.567104,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,0.500000,0.500000,0.637355,0.637355,0.637355,0.637355,11.085234,11.085234,19.613424,19.613424,11.085234,11.085234,19.613424,19.613424,0.644397,0.630419,0.644397,0.630419,11.168629,11.002523,19.708105,19.519016,11.168629,11.002523,19.708105,19.519016,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,0.500000,0.500000,0.637176,0.637176,0.637176,0.637176,11.083110,11.083110,19.611005,19.611005,11.083110,11.083110,19.611005,19.611005,0.650002,0.624897,0.650002,0.624897,11.234592,10.936266,19.782636,19.443026,11.234592,10.936266,19.782636,19.443026,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,0.500000,0.500000,0.636981,0.636981,0.636981,0.636981,11.080782,11.080782,19.608356,19.608356,11.080782,11.080782,19.608356,19.608356,0.658583,0.616858,0.658583,0.616858,11.334871,10.839146,19.895340,19.331048,11.334871,10.839146,19.895340,19.331048,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.375000,1.375000,0.500000,0.500000,0.636757,0.636757,0.636757,0.636757,11.078122,11.078122,19.605326,19.605326,11.078122,11.078122,19.605326,19.605326,0.671478,0.605454,0.671478,0.605454,11.483993,10.700013,20.061611,19.169397,11.483993,10.700013,20.061611,19.169397,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.375000,1.375000,0.500000,0.500000,0.636512,0.636512,0.636512,0.636512,11.075216,11.075216,19.602016,19.602016,11.075216,11.075216,19.602016,19.602016,0.690425,0.589540,0.690425,0.589540,11.699708,10.503176,20.299365,18.938182,11.699708,10.503176,20.299365,18.938182,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.375000,1.375000,0.500000,0.500000,0.636173,0.636173,0.636173,0.636173,11.071173,11.071173,19.597410,19.597410,11.071173,11.071173,19.597410,19.597410,0.718131,0.568581,0.718131,0.568581,12.008130,10.239001,20.633731,18.623137,12.008130,10.239001,20.633731,18.623137,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.375000,1.375000,0.500000,0.500000,0.637076,0.637076,0.637076,0.637076,11.081915,11.081915,19.609645,19.609645,11.081915,11.081915,19.609645,19.609645,0.753899,0.544285,0.753899,0.544285,12.394416,9.925561,21.043531,18.242126,12.394416,9.925561,21.043531,18.242126,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,0.625000,0.625000,0.676484,0.676484,0.676484,0.676484,11.541370,11.541370,18.192261,18.192261,11.541370,11.541370,18.192261,18.192261,0.676479,0.676479,0.676479,0.676479,11.541318,11.541317,18.192203,18.192201,11.541318,11.541317,18.192203,18.192201,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,0.625000,0.625000,0.676498,0.676498,0.676498,0.676498,11.541528,11.541528,18.192439,18.192439,11.541528,11.541528,18.192439,18.192439,0.676545,0.676364,0.676545,0.676364,11.542071,11.539996,18.193053,18.190709,11.542071,11.539996,18.193053,18.190709,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,0.625000,0.625000,0.676377,0.676377,0.676377,0.676377,11.540148,11.540148,18.190881,18.190881,11.540148,11.540148,18.190881,18.190881,0.677249,0.675307,0.677249,0.675307,11.550112,11.527911,18.202132,18.177056,11.550112,11.527911,18.202132,18.177056,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,0.625000,0.625000,0.676251,0.676251,0.676251,0.676251,11.538709,11.538709,18.189256,18.189256,11.538709,11.538709,18.189256,18.189256,0.678900,0.673432,0.678900,0.673432,11.568964,11.506415,18.223404,18.152750,11.568964,11.506415,18.223404,18.152750,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,0.625000,0.625000,0.676081,0.676081,0.676081,0.676081,11.536766,11.536766,18.187061,18.187061,11.536766,11.536766,18.187061,18.187061,0.681742,0.670389,0.681742,0.670389,11.601346,11.471470,18.259896,18.113183,11.601346,11.471470,18.259896,18.113183,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,0.625000,0.625000,0.675886,0.675886,0.675886,0.675886,11.534532,11.534532,18.184537,18.184537,11.534532,11.534532,18.184537,18.184537,0.686249,0.665777,0.686249,0.665777,11.652502,11.418300,18.317429,18.052848,11.652502,11.418300,18.317429,18.052848,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,0.625000,0.625000,0.675657,0.675657,0.675657,0.675657,11.531912,11.531912,18.181577,18.181577,11.531912,11.531912,18.181577,18.181577,0.693108,0.659044,0.693108,0.659044,11.729940,11.340231,18.404244,17.963973,11.729940,11.340231,18.404244,17.963973,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.375000,1.375000,0.625000,0.625000,0.675365,0.675365,0.675365,0.675365,11.528565,11.528565,18.177795,18.177795,11.528565,11.528565,18.177795,18.177795,0.703190,0.649316,0.703190,0.649316,11.842824,11.226535,18.530212,17.833925,11.842824,11.226535,18.530212,17.833925,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.375000,1.375000,0.625000,0.625000,0.674913,0.674913,0.674913,0.674913,11.523390,11.523390,18.171946,18.171946,11.523390,11.523390,18.171946,18.171946,0.718327,0.636011,0.718327,0.636011,12.010277,11.069249,18.715800,17.652806,12.010277,11.069249,18.715800,17.652806,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.375000,1.375000,0.625000,0.625000,0.674731,0.674731,0.674731,0.674731,11.521305,11.521305,18.169589,18.169589,11.521305,11.521305,18.169589,18.169589,0.740351,0.618163,0.740351,0.618163,12.249637,10.854962,18.978477,17.403757,12.249637,10.854962,18.978477,17.403757,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.375000,1.375000,0.625000,0.625000,0.675243,0.675243,0.675243,0.675243,11.527178,11.527178,18.176227,18.176227,11.527178,11.527178,18.176227,18.176227,0.768892,0.597272,0.768892,0.597272,12.552507,10.599207,19.306531,17.103001,12.552507,10.599207,19.306531,17.103001,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,0.750000,0.750000,0.709883,0.709883,0.709883,0.709883,11.917173,11.917173,17.019111,17.019111,11.917173,11.917173,17.019111,17.019111,0.709879,0.709879,0.709879,0.709879,11.917122,11.917121,17.019054,17.019053,11.917122,11.917121,17.019054,17.019053,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,0.750000,0.750000,0.709915,0.709915,0.709915,0.709915,11.917521,11.917521,17.019498,17.019498,11.917521,11.917521,17.019498,17.019498,0.709927,0.709852,0.709927,0.709852,11.917656,11.916832,17.019648,17.018731,11.917656,11.916832,17.019648,17.018731,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,0.750000,0.750000,0.709793,0.709793,0.709793,0.709793,11.916172,11.916172,17.017997,17.017997,11.916172,11.916172,17.017997,17.017997,0.710411,0.708965,0.710411,0.708965,11.923014,11.906999,17.025608,17.007790,11.923014,11.906999,17.025608,17.007790,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,0.750000,0.750000,0.709650,0.709650,0.709650,0.709650,11.914590,11.914590,17.016236,17.016236,11.914590,11.914590,17.016236,17.016236,0.711689,0.707400,0.711689,0.707400,11.937150,11.889651,17.041326,16.988478,11.937150,11.889651,17.041326,16.988478,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,0.750000,0.750000,0.709458,0.709458,0.709458,0.709458,11.912469,11.912469,17.013877,17.013877,11.912469,11.912469,17.013877,17.013877,0.713903,0.704882,0.713903,0.704882,11.961593,11.861674,17.068485,16.957306,11.961593,11.861674,17.068485,16.957306,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,0.750000,0.750000,0.709196,0.709196,0.709196,0.709196,11.909559,11.909559,17.010639,17.010639,11.909559,11.909559,17.010639,17.010639,0.717359,0.701033,0.717359,0.701033,11.999645,11.818774,17.110717,16.909444,11.999645,11.818774,17.110717,16.909444,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,0.750000,0.750000,0.708872,0.708872,0.708872,0.708872,11.905974,11.905974,17.006649,17.006649,11.905974,11.905974,17.006649,17.006649,0.722624,0.695398,0.722624,0.695398,12.057373,11.755673,17.174673,16.838908,12.057373,11.755673,17.174673,16.838908,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.375000,1.375000,0.750000,0.750000,0.708420,0.708420,0.708420,0.708420,11.900965,11.900965,17.001074,17.001074,11.900965,11.900965,17.001074,17.001074,0.730459,0.687372,0.730459,0.687372,12.142748,11.665222,17.269009,16.737508,12.142748,11.665222,17.269009,16.737508,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.375000,1.375000,0.750000,0.750000,0.708024,0.708024,0.708024,0.708024,11.896565,11.896565,16.996177,16.996177,11.896565,11.896565,16.996177,16.996177,0.742234,0.676372,0.742234,0.676372,12.269872,11.540094,17.408926,16.596670,12.269872,11.540094,17.408926,16.596670,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.375000,1.375000,0.750000,0.750000,0.707820,0.707820,0.707820,0.707820,11.894303,11.894303,16.993657,16.993657,11.894303,11.894303,16.993657,16.993657,0.759611,0.661729,0.759611,0.661729,12.454905,11.371424,17.611411,16.405776,12.454905,11.371424,17.611411,16.405776,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.375000,1.375000,0.750000,0.750000,0.708378,0.708378,0.708378,0.708378,11.900490,11.900490,17.000546,17.000546,11.900490,11.900490,17.000546,17.000546,0.781960,0.644287,0.781960,0.644287,12.688507,11.167329,17.865089,16.173171,12.688507,11.167329,17.865089,16.173171,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,0.875000,0.875000,0.739422,0.739422,0.739422,0.739422,12.239638,12.239638,16.030357,16.030357,12.239638,12.239638,16.030357,16.030357,0.739417,0.739417,0.739417,0.739417,12.239589,12.239588,16.030304,16.030303,12.239589,12.239588,16.030304,16.030303,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,0.875000,0.875000,0.739308,0.739308,0.739308,0.739308,12.238417,12.238417,16.029025,16.029025,12.238417,12.238417,16.029025,16.029025,0.739308,0.739299,0.739308,0.739299,12.238420,12.238317,16.029028,16.028915,12.238420,12.238317,16.029028,16.028915,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,0.875000,0.875000,0.739159,0.739159,0.739159,0.739159,12.236812,12.236812,16.027272,16.027272,12.236812,12.236812,16.027272,16.027272,0.739555,0.738558,0.739555,0.738558,12.241069,12.230341,16.031920,16.020208,12.241069,12.230341,16.031920,16.020208,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,0.875000,0.875000,0.738853,0.738853,0.738853,0.738853,12.233517,12.233517,16.023675,16.023675,12.233517,12.233517,16.023675,16.023675,0.740375,0.737176,0.740375,0.737176,12.249894,12.215437,16.041551,16.003931,12.249894,12.215437,16.041551,16.003931,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,0.875000,0.875000,0.738671,0.738671,0.738671,0.738671,12.231558,12.231558,16.021537,16.021537,12.231558,12.231558,16.021537,16.021537,0.741985,0.735126,0.741985,0.735126,12.267200,12.193301,16.060432,15.979745,12.267200,12.193301,16.060432,15.979745,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,0.875000,0.875000,0.738349,0.738349,0.738349,0.738349,12.228086,12.228086,16.017746,16.017746,12.228086,12.228086,16.017746,16.017746,0.744540,0.732015,0.744540,0.732015,12.294602,12.159636,16.090309,15.942934,12.294602,12.159636,16.090309,15.942934,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,0.875000,0.875000,0.737812,0.737812,0.737812,0.737812,12.222304,12.222304,16.011432,16.011432,12.222304,12.222304,16.011432,16.011432,0.748326,0.727360,0.748326,0.727360,12.335090,12.109060,16.134416,15.887568,12.335090,12.109060,16.134416,15.887568,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.375000,1.375000,0.875000,0.875000,0.737835,0.737835,0.737835,0.737835,12.222552,12.222552,16.011702,16.011702,12.222552,12.222552,16.011702,16.011702,0.754351,0.721125,0.754351,0.721125,12.399218,12.040966,16.204174,15.812903,12.399218,12.040966,16.204174,15.812903,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.375000,1.375000,0.875000,0.875000,0.737210,0.737210,0.737210,0.737210,12.215806,12.215806,16.004334,16.004334,12.215806,12.215806,16.004334,16.004334,0.763304,0.712451,0.763304,0.712451,12.493841,11.945570,16.306883,15.708069,12.493841,11.945570,16.306883,15.708069,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.375000,1.375000,0.875000,0.875000,0.737112,0.737112,0.737112,0.737112,12.214745,12.214745,16.003175,16.003175,12.214745,12.214745,16.003175,16.003175,0.776519,0.700851,0.776519,0.700851,12.632083,11.816735,16.456466,15.566054,12.632083,11.816735,16.456466,15.566054,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.375000,1.375000,0.875000,0.875000,0.737404,0.737404,0.737404,0.737404,12.217898,12.217898,16.006619,16.006619,12.217898,12.217898,16.006619,16.006619,0.793426,0.686884,0.793426,0.686884,12.806487,11.659698,16.644381,15.392272,12.806487,11.659698,16.644381,15.392272,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,1.000000,1.000000,0.765650,0.765650,0.765650,0.765650,12.518508,12.518508,15.177269,15.177269,12.518508,12.518508,15.177269,15.177269,0.765645,0.765645,0.765645,0.765645,12.518460,12.518459,15.177217,15.177217,12.518460,12.518459,15.177217,15.177217,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,1.000000,1.000000,0.765498,0.765498,0.765498,0.765498,12.516915,12.516915,15.175566,15.175566,12.516915,12.516915,15.175566,15.175566,0.765497,0.765490,0.765497,0.765490,12.516902,12.516833,15.175552,15.175478,12.516902,12.516833,15.175552,15.175478,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,1.000000,1.000000,0.765307,0.765307,0.765307,0.765307,12.514910,12.514910,15.173423,15.173423,12.514910,12.514910,15.173423,15.173423,0.765507,0.764922,0.765507,0.764922,12.517007,12.510861,15.175664,15.169094,12.517007,12.510861,15.175664,15.169094,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,1.000000,1.000000,0.764900,0.764900,0.764900,0.764900,12.510630,12.510630,15.168846,15.168846,12.510630,12.510630,15.168846,15.168846,0.765868,0.763692,0.765868,0.763692,12.520796,12.497931,15.179715,15.155267,12.520796,12.497931,15.179715,15.155267,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,1.000000,1.000000,0.764534,0.764534,0.764534,0.764534,12.506782,12.506782,15.164733,15.164733,12.506782,12.506782,15.164733,15.164733,0.766818,0.761976,0.766818,0.761976,12.530768,12.479857,15.190373,15.135936,12.530768,12.479857,15.190373,15.135936,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,1.000000,1.000000,0.763971,0.763971,0.763971,0.763971,12.500865,12.500865,15.158405,15.158405,12.500865,12.500865,15.158405,15.158405,0.768300,0.759322,0.768300,0.759322,12.546302,12.451855,15.206974,15.105972,12.546302,12.451855,15.206974,15.105972,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,1.000000,1.000000,0.763635,0.763635,0.763635,0.763635,12.497327,12.497327,15.154622,15.154622,12.497327,12.497327,15.154622,15.154622,0.771077,0.755957,0.771077,0.755957,12.575365,12.416247,15.238017,15.067845,12.575365,12.416247,15.238017,15.067845,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.375000,1.375000,1.000000,1.000000,0.763416,0.763416,0.763416,0.763416,12.495020,12.495020,15.152155,15.152155,12.495020,12.495020,15.152155,15.152155,0.775456,0.751399,0.775456,0.751399,12.621026,12.367840,15.286755,15.015974,12.621026,12.367840,15.286755,15.015974,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.375000,1.375000,1.000000,1.000000,0.763303,0.763303,0.763303,0.763303,12.493832,12.493832,15.150884,15.150884,12.493832,12.493832,15.150884,15.150884,0.782005,0.745102,0.782005,0.745102,12.688971,12.300616,15.359202,14.943861,12.688971,12.300616,15.359202,14.943861,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.375000,1.375000,1.000000,1.000000,0.763583,0.763583,0.763583,0.763583,12.496779,12.496779,15.154036,15.154036,12.496779,12.496779,15.154036,15.154036,0.791870,0.736810,0.791870,0.736810,12.790544,12.211488,15.467332,14.848108,12.790544,12.211488,15.467332,14.848108,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.375000,1.375000,1.000000,1.000000,0.763449,0.763449,0.763449,0.763449,12.495367,12.495367,15.152526,15.152526,12.495367,12.495367,15.152526,15.152526,0.803514,0.726053,0.803514,0.726053,12.909251,12.094817,15.593439,14.722521,12.909251,12.094817,15.593439,14.722521,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,1.125000,1.125000,0.789250,0.789250,0.789250,0.789250,12.763655,12.763655,14.430581,14.430581,12.763655,12.763655,14.430581,14.430581,0.789245,0.789245,0.789245,0.789245,12.763607,12.763607,14.430531,14.430531,12.763607,12.763607,14.430531,14.430531,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,1.125000,1.125000,0.789091,0.789091,0.789091,0.789091,12.762025,12.762025,14.428877,14.428877,12.762025,12.762025,14.428877,14.428877,0.789088,0.789084,0.789088,0.789084,12.761998,12.761957,14.428849,14.428806,12.761998,12.761957,14.428849,14.428806,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,1.125000,1.125000,0.788642,0.788642,0.788642,0.788642,12.757411,12.757411,14.424051,14.424051,12.757411,12.757411,14.424051,14.424051,0.788695,0.788472,0.788695,0.788472,12.757955,12.755665,14.424620,14.422226,12.757955,12.755665,14.424620,14.422226,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,1.125000,1.125000,0.788019,0.788019,0.788019,0.788019,12.751007,12.751007,14.417353,14.417353,12.751007,12.751007,14.417353,14.417353,0.788498,0.787276,0.788498,0.787276,12.755933,12.743364,14.422505,14.409358,12.755933,12.743364,14.422505,14.409358,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,1.125000,1.125000,0.787487,0.787487,0.787487,0.787487,12.745529,12.745529,14.411622,14.411622,12.745529,12.745529,14.411622,14.411622,0.788804,0.785860,0.788804,0.785860,12.759080,12.728770,14.425797,14.394090,12.759080,12.728770,14.425797,14.394090,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,1.125000,1.125000,0.787151,0.787151,0.787151,0.787151,12.742074,12.742074,14.408009,14.408009,12.742074,12.742074,14.408009,14.408009,0.789804,0.784183,0.789804,0.784183,12.769351,12.711475,14.436539,14.375992,12.769351,12.711475,14.436539,14.375992,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,1.125000,1.125000,0.786982,0.786982,0.786982,0.786982,12.740334,12.740334,14.406188,14.406188,12.740334,12.740334,14.406188,14.406188,0.791642,0.782026,0.791642,0.782026,12.788209,12.689190,14.456258,14.352669,12.788209,12.689190,14.456258,14.352669,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,1.375000,1.375000,1.125000,1.125000,0.786935,0.786935,0.786935,0.786935,12.739848,12.739848,14.405680,14.405680,12.739848,12.739848,14.405680,14.405680,0.794538,0.779117,0.794538,0.779117,12.817853,12.659059,14.487247,14.321123,12.817853,12.659059,14.487247,14.321123,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.375000,1.375000,1.125000,1.125000,0.786864,0.786864,0.786864,0.786864,12.739116,12.739116,14.404914,14.404914,12.739116,12.739116,14.404914,14.404914,0.798733,0.774956,0.798733,0.774956,12.860666,12.615819,14.531983,14.275834,12.860666,12.615819,14.531983,14.275834,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,1.375000,1.375000,1.125000,1.125000,0.786843,0.786843,0.786843,0.786843,12.738904,12.738904,14.404692,14.404692,12.738904,12.738904,14.404692,14.404692,0.804777,0.769238,0.804777,0.769238,12.922054,12.556126,14.596088,14.213274,12.922054,12.556126,14.596088,14.213274,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.375000,1.375000,1.125000,1.125000,0.786590,0.786590,0.786590,0.786590,12.736300,12.736300,14.401968,14.401968,12.736300,12.736300,14.401968,14.401968,0.812385,0.762247,0.812385,0.762247,12.998839,12.482715,14.676208,14.136276,12.998839,12.482715,14.676208,14.136276,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.375000,1.375000,1.250000,1.250000,0.810883,0.810883,0.810883,0.810883,12.983726,12.983726,13.771235,13.771235,12.983726,12.983726,13.771235,13.771235,0.810878,0.810878,0.810878,0.810878,12.983680,12.983680,13.771189,13.771189,12.983680,12.983680,13.771189,13.771189,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,1.375000,1.375000,1.250000,1.250000,0.809944,0.809944,0.809944,0.809944,12.974260,12.974260,13.761555,13.761555,12.974260,12.974260,13.761555,13.761555,0.809940,0.809938,0.809940,0.809938,12.974222,12.974203,13.761516,13.761497,12.974222,12.974203,13.761516,13.761497,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,1.375000,1.375000,1.250000,1.250000,0.809019,0.809019,0.809019,0.809019,12.964935,12.964935,13.752017,13.752017,12.964935,12.964935,13.752017,13.752017,0.809018,0.809010,0.809018,0.809010,12.964929,12.964847,13.752011,13.751927,12.964929,12.964847,13.752011,13.751927,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,1.375000,1.375000,1.250000,1.250000,0.808703,0.808703,0.808703,0.808703,12.961747,12.961747,13.748756,13.748756,12.961747,12.961747,13.748756,13.748756,0.808792,0.808465,0.808792,0.808465,12.962644,12.959343,13.749674,13.746297,12.962644,12.959343,13.749674,13.746297,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,1.375000,1.375000,1.250000,1.250000,0.808425,0.808425,0.808425,0.808425,12.958939,12.958939,13.745884,13.745884,12.958939,12.958939,13.745884,13.745884,0.808865,0.807722,0.808865,0.807722,12.963378,12.951839,13.750425,13.738622,12.963378,12.951839,13.750425,13.738622,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,1.375000,1.375000,1.250000,1.250000,0.808347,0.808347,0.808347,0.808347,12.958149,12.958149,13.745076,13.745076,12.958149,12.958149,13.745076,13.745076,0.809413,0.806971,0.809413,0.806971,12.968910,12.944251,13.756083,13.730859,12.968910,12.944251,13.756083,13.730859,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,1.375000,1.375000,1.250000,1.250000,0.808315,0.808315,0.808315,0.808315,12.957825,12.957825,13.744745,13.744745,12.957825,12.957825,13.744745,13.744745,0.810342,0.805952,0.810342,0.805952,12.978279,12.933947,13.765665,13.720319,12.978279,12.933947,13.765665,13.720319,
