mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,data are below
rho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,dR2da,
0.500000,0.500000,0.625000,0.500000,0.625000,0.528090,0.528090,0.528090,0.528090,17.978140,17.978140,17.978140,17.978140,16.029230,16.029230,16.029230,16.029230,0.528088,0.528088,0.528088,0.528088,17.978103,17.978107,17.978103,17.978107,16.029194,16.029198,16.029194,16.029198,13.406412,
0.500000,0.500000,0.625000,0.500000,0.750000,0.537237,0.537237,0.537237,0.537237,18.128255,18.128255,18.128255,18.128255,16.178539,16.178539,14.607486,14.607486,0.538059,0.536210,0.538059,0.536210,18.141615,18.111524,18.141615,18.111524,16.191841,16.161884,14.620500,14.591195,17.646546,
0.500000,0.500000,0.625000,0.500000,0.875000,0.543567,0.543567,0.543567,0.543567,18.230595,18.230595,18.230595,18.230595,16.280493,16.280493,13.411314,13.411314,0.545583,0.541058,0.545583,0.541058,18.262930,18.190175,18.262930,18.190175,16.312735,16.240210,13.441954,13.373058,20.466419,
0.500000,0.500000,0.625000,0.500000,1.000000,0.547971,0.547971,0.547971,0.547971,18.301067,18.301067,18.301067,18.301067,16.350777,16.350777,12.389759,12.389759,0.551250,0.543801,0.551250,0.543801,18.353145,18.234347,18.353145,18.234347,16.402757,16.284234,12.437545,12.328680,22.369665,
0.500000,0.500000,0.625000,0.500000,1.125000,0.551010,0.551010,0.551010,0.551010,18.349355,18.349355,18.349355,18.349355,16.398973,16.398973,11.506708,11.506708,0.555521,0.545126,0.555521,0.545126,18.420512,18.255613,18.420512,18.255613,16.470048,16.305438,11.569768,11.423940,23.659229,
0.500000,0.500000,0.625000,0.500000,1.250000,0.553063,0.553063,0.553063,0.553063,18.381805,18.381805,18.381805,18.381805,16.431377,16.431377,10.735729,10.735729,0.558733,0.545497,0.558733,0.545497,18.470815,18.261553,18.470815,18.261553,16.520332,16.311362,10.811803,10.633491,24.526240,
0.500000,0.500000,0.625000,0.500000,1.375000,0.554398,0.554398,0.554398,0.554398,18.402852,18.402852,18.402852,18.402852,16.452403,16.452403,10.056987,10.056987,0.561138,0.545221,0.561138,0.545221,18.508265,18.257135,18.508265,18.257135,16.557789,16.306955,10.143812,9.937785,25.093206,
0.500000,0.500000,0.625000,0.500000,1.500000,0.555212,0.555212,0.555212,0.555212,18.415662,18.415662,18.415662,18.415662,16.465201,16.465201,9.455196,9.455196,0.562917,0.544518,0.562917,0.544518,18.535866,18.245868,18.535866,18.245868,16.585407,16.295720,9.550594,9.321582,25.441924,
0.500000,0.500000,0.625000,0.625000,0.500000,0.528090,0.528090,0.528090,0.528090,17.978150,17.978150,16.029241,16.029241,16.029241,16.029241,17.978150,17.978150,0.528088,0.528088,0.528088,0.528088,17.978115,17.978115,16.029206,16.029206,16.029206,16.029206,17.978115,17.978115,-0.509044,
0.500000,0.500000,0.625000,0.625000,0.625000,0.543467,0.543467,0.543467,0.543467,18.228993,18.228993,16.278897,16.278897,16.278897,16.278897,16.278897,16.278897,0.543094,0.543773,0.543094,0.543773,18.222981,18.233898,16.272904,16.283786,16.272904,16.283786,16.272904,16.283786,6.088283,
0.500000,0.500000,0.625000,0.625000,0.750000,0.554186,0.554186,0.554186,0.554186,18.399508,18.399508,16.449061,16.449061,16.449061,16.449061,14.872497,14.872497,0.554180,0.554187,0.554180,0.554187,18.399423,18.399525,16.448976,16.449078,16.448976,16.449078,14.872413,14.872513,10.377385,
0.500000,0.500000,0.625000,0.625000,0.875000,0.561750,0.561750,0.561750,0.561750,18.517777,18.517777,16.567306,16.567306,16.567306,16.567306,13.684531,13.684531,0.562294,0.561045,0.562294,0.561045,18.526225,18.506832,16.575758,16.556355,16.575758,16.556355,13.692606,13.674072,13.271817,
0.500000,0.500000,0.625000,0.625000,1.000000,0.567119,0.567119,0.567119,0.567119,18.600709,18.600709,16.650326,16.650326,16.650326,16.650326,12.666027,12.666027,0.568626,0.565243,0.568626,0.565243,18.623827,18.571820,16.673485,16.621397,16.673485,16.621397,12.687475,12.639252,15.263889,
0.500000,0.500000,0.625000,0.625000,1.125000,0.570941,0.570941,0.570941,0.570941,18.659232,18.659232,16.708965,16.708965,16.708965,16.708965,11.782802,11.782802,0.573473,0.567739,0.573473,0.567739,18.697771,18.610230,16.747604,16.659863,16.747604,16.659863,11.817409,11.738885,16.637253,
0.500000,0.500000,0.625000,0.625000,1.250000,0.573609,0.573609,0.573609,0.573609,18.699837,18.699837,16.749676,16.749676,16.749676,16.749676,11.009110,11.009110,0.577159,0.569026,0.577159,0.569026,18.753552,18.629965,16.803565,16.679635,16.803565,16.679635,11.055717,10.948673,17.593893,
0.500000,0.500000,0.625000,0.625000,1.375000,0.575434,0.575434,0.575434,0.575434,18.727502,18.727502,16.777426,16.777426,16.777426,16.777426,10.326006,10.326006,0.579954,0.569482,0.579954,0.569482,18.795600,18.636941,16.845774,16.686625,16.845774,16.686625,10.383047,10.250480,18.248410,
0.500000,0.500000,0.625000,0.625000,1.500000,0.576637,0.576637,0.576637,0.576637,18.745682,18.745682,16.795667,16.795667,16.795667,16.795667,9.718740,9.718740,0.582054,0.569360,0.582054,0.569360,18.827052,18.635067,16.877361,16.684747,16.877361,16.684747,9.784513,9.629833,18.681547,
0.500000,0.500000,0.625000,0.750000,0.500000,0.538342,0.538342,0.538342,0.538342,18.146214,18.146214,14.624981,14.624981,16.196421,16.196421,18.146214,18.146214,0.539205,0.537420,0.539205,0.537420,18.160199,18.131236,14.638609,14.610390,16.210349,16.181507,18.160199,18.131236,-5.326864,
0.500000,0.500000,0.625000,0.750000,0.625000,0.555650,0.555650,0.555650,0.555650,18.422538,18.422538,14.895073,14.895073,16.472072,16.472072,16.472072,16.472072,0.555496,0.555746,0.555496,0.555746,18.420113,18.424040,14.892696,14.896547,16.469649,16.473574,16.469649,16.473574,1.213640,
0.500000,0.500000,0.625000,0.750000,0.750000,0.567836,0.567836,0.567836,0.567836,18.611716,18.611716,15.080981,15.080981,16.661352,16.661352,15.080981,15.080981,0.567436,0.568161,0.567436,0.568161,18.605571,18.616709,15.074930,15.085900,16.655196,16.666354,15.074930,15.085900,5.513671,
0.500000,0.500000,0.625000,0.750000,0.875000,0.576612,0.576612,0.576612,0.576612,18.745305,18.745305,15.212753,15.212753,16.795289,16.795289,13.902765,13.902765,0.576585,0.576623,0.576585,0.576623,18.744891,18.745465,15.212344,15.212911,16.794873,16.795449,13.902366,13.902919,8.427202,
0.500000,0.500000,0.625000,0.750000,1.000000,0.582928,0.582928,0.582928,0.582928,18.840103,18.840103,15.306509,15.306509,16.890473,16.890473,12.889073,12.889073,0.583285,0.582439,0.583285,0.582439,18.845432,18.832801,15.311785,15.299279,16.895826,16.883136,12.894061,12.882238,10.465121,
0.500000,0.500000,0.625000,0.750000,1.125000,0.587488,0.587488,0.587488,0.587488,18.907864,18.907864,15.373652,15.373652,16.958580,16.958580,12.007134,12.007134,0.588639,0.586035,0.588639,0.586035,18.924886,18.886340,15.390534,15.352312,16.975698,16.936939,12.022585,11.987613,11.903284,
0.500000,0.500000,0.625000,0.750000,1.250000,0.590756,0.590756,0.590756,0.590756,18.956088,18.956088,15.421500,15.421500,17.007087,17.007087,11.232597,11.232597,0.592766,0.588217,0.592766,0.588217,18.985589,18.918649,15.450797,15.384348,17.036775,16.969426,11.258512,11.199764,12.921840,
0.500000,0.500000,0.625000,0.750000,1.375000,0.593065,0.593065,0.593065,0.593065,18.989968,18.989968,15.455148,15.455148,17.041183,17.041183,10.547043,10.547043,0.595932,0.589390,0.595932,0.589390,19.031850,18.935967,15.496780,15.401529,17.083353,16.986844,10.582613,10.501303,13.638642,
0.500000,0.500000,0.625000,0.750000,1.500000,0.594651,0.594651,0.594651,0.594651,19.013168,19.013168,15.478205,15.478205,17.064540,17.064540,9.936158,9.936158,0.598345,0.589836,0.598345,0.589836,19.066933,18.942532,15.531684,15.408043,17.118695,16.993448,9.980278,9.878406,14.134158,
0.500000,0.500000,0.625000,0.875000,0.500000,0.546380,0.546380,0.546380,0.546380,18.275678,18.275678,13.454041,13.454041,16.325449,16.325449,18.275678,18.275678,0.548684,0.544160,0.548684,0.544160,18.312415,18.240116,13.488904,13.420333,16.362101,16.289986,18.312415,18.240116,-8.642833,
0.500000,0.500000,0.625000,0.875000,0.625000,0.565452,0.565452,0.565452,0.565452,18.575044,18.575044,13.739310,13.739310,16.624625,16.624625,16.624625,16.624625,0.565692,0.565133,0.565692,0.565133,18.578749,18.570134,13.742858,13.734610,16.628335,16.619708,16.628335,16.619708,-2.165308,
0.500000,0.500000,0.625000,0.875000,0.750000,0.579096,0.579096,0.579096,0.579096,18.782721,18.782721,13.938804,13.938804,16.832843,16.832843,15.249733,15.249733,0.578772,0.579339,0.578772,0.579339,18.777857,18.786366,13.934117,13.942317,16.827961,16.836503,15.244924,15.253338,2.097244,
0.500000,0.500000,0.625000,0.875000,0.875000,0.588973,0.588973,0.588973,0.588973,18.929812,18.929812,14.080897,14.080897,16.980652,16.980652,14.080897,14.080897,0.588551,0.589310,0.588551,0.589310,18.923586,18.934789,14.074870,14.085717,16.974391,16.985659,14.074870,14.085717,5.028502,
0.500000,0.500000,0.625000,0.875000,1.000000,0.596190,0.596190,0.596190,0.596190,19.035611,19.035611,14.183515,14.183515,17.087142,17.087142,13.072783,13.072783,0.596124,0.596221,0.596124,0.596221,19.034650,19.036059,14.182581,14.183950,17.086173,17.087592,13.071876,13.073205,7.093012,
0.500000,0.500000,0.625000,0.875000,1.125000,0.601476,0.601476,0.601476,0.601476,19.112230,19.112230,14.258046,14.258046,17.164349,17.164349,12.193429,12.193429,0.601695,0.601149,0.601695,0.601149,19.115387,19.107506,14.261122,14.253446,17.167533,17.159587,12.196322,12.189104,8.567837,
0.500000,0.500000,0.625000,0.875000,1.250000,0.605338,0.605338,0.605338,0.605338,19.167735,19.167735,14.312154,14.312154,17.220329,17.220329,11.419388,11.419388,0.606231,0.604194,0.606231,0.604194,19.180518,19.151338,14.324628,14.296159,17.233227,17.203787,11.430734,11.404844,9.626988,
0.500000,0.500000,0.625000,0.875000,1.375000,0.608187,0.608187,0.608187,0.608187,19.208443,19.208443,14.351898,14.351898,17.261411,17.261411,10.733506,10.733506,0.609811,0.606130,0.609811,0.606130,19.231552,19.179073,14.374482,14.323218,17.284741,17.231769,10.753362,10.708306,10.369885,
0.500000,0.500000,0.625000,0.875000,1.500000,0.610169,0.610169,0.610169,0.610169,19.236640,19.236640,14.379456,14.379456,17.289878,17.289878,10.120481,10.120481,0.612526,0.607149,0.612526,0.607149,19.270032,19.193634,14.412126,14.337433,17.323605,17.246463,10.148236,10.084817,10.908308,
0.500000,0.500000,0.625000,1.000000,0.500000,0.552692,0.552692,0.552692,0.552692,18.375957,18.375957,12.458507,12.458507,16.425537,16.425537,18.375957,18.375957,0.556762,0.549021,0.556762,0.549021,18.439986,18.317787,12.517443,12.405090,16.489511,16.367462,18.439986,18.317787,-10.973413,
0.500000,0.500000,0.625000,1.000000,0.625000,0.573493,0.573493,0.573493,0.573493,18.698081,18.698081,12.756498,12.756498,16.747915,16.747915,16.747915,16.747915,0.574684,0.572257,0.574684,0.572257,18.716149,18.679288,12.773323,12.739011,16.766037,16.729072,16.766037,16.729072,-4.594119,
0.500000,0.500000,0.625000,1.000000,0.750000,0.588459,0.588459,0.588459,0.588459,18.922224,18.922224,12.966067,12.966067,16.973021,16.973021,15.387894,15.387894,0.588457,0.588457,0.588457,0.588457,18.922190,18.922192,12.966035,12.966036,16.972987,16.972989,15.387860,15.387862,-0.362220,
0.500000,0.500000,0.625000,1.000000,0.875000,0.599408,0.599408,0.599408,0.599408,19.082340,19.082340,13.116900,13.116900,17.134220,17.134220,14.228949,14.228949,0.598971,0.599751,0.598971,0.599751,19.076016,19.087302,13.110926,13.121590,17.127848,17.139221,14.222797,14.233777,2.563013,
0.500000,0.500000,0.625000,1.000000,1.000000,0.607564,0.607564,0.607564,0.607564,19.199552,19.199552,13.227921,13.227921,17.252436,17.252436,13.227921,13.227921,0.607124,0.607914,0.607124,0.607914,19.193283,19.204552,13.221971,13.232669,17.246109,17.257483,13.221971,13.232669,4.619943,
0.500000,0.500000,0.625000,1.000000,1.125000,0.613577,0.613577,0.613577,0.613577,19.284870,19.284870,13.309055,13.309055,17.338597,17.338597,12.352162,12.352162,0.613477,0.613626,0.613477,0.613626,19.283471,19.285573,13.307722,13.309725,17.337183,17.339307,12.350871,12.352811,6.112244,
0.500000,0.500000,0.625000,1.000000,1.250000,0.618019,0.618019,0.618019,0.618019,19.347317,19.347317,13.368613,13.368613,17.401720,17.401720,11.579470,11.579470,0.618134,0.617823,0.618134,0.617823,19.348924,19.344574,13.370147,13.365993,17.403345,17.398946,11.580909,11.577014,7.199016,
0.500000,0.500000,0.625000,1.000000,1.375000,0.621285,0.621285,0.621285,0.621285,19.392906,19.392906,13.412185,13.412185,17.447835,17.447835,10.892721,10.892721,0.621983,0.620372,0.621983,0.620372,19.402623,19.380185,13.421482,13.400018,17.457667,17.434964,10.901153,10.881687,7.989744,
0.500000,0.500000,0.625000,1.000000,1.500000,0.623653,0.623653,0.623653,0.623653,19.425803,19.425803,13.443676,13.443676,17.481128,17.481128,10.278453,10.278453,0.624984,0.621955,0.624984,0.621955,19.444216,19.402225,13.461320,13.421101,17.499769,17.457264,10.293926,10.258663,8.561184,
0.500000,0.500000,0.625000,1.125000,0.500000,0.557684,0.557684,0.557684,0.557684,18.454423,18.454423,11.599891,11.599891,16.503943,16.503943,18.454423,18.454423,0.563754,0.552509,0.563754,0.552509,18.548822,18.373064,11.683987,11.527697,16.598373,16.422647,18.548822,18.373064,-12.644321,
0.500000,0.500000,0.625000,1.125000,0.625000,0.580104,0.580104,0.580104,0.580104,18.797856,18.797856,11.907567,11.907567,16.848039,16.848039,16.848039,16.848039,0.582513,0.577807,0.582513,0.577807,18.833917,18.763325,11.940151,11.876415,16.884258,16.813373,16.884258,16.813373,-6.365228,
0.500000,0.500000,0.625000,1.125000,0.750000,0.596345,0.596345,0.596345,0.596345,19.037871,19.037871,12.125446,12.125446,17.089418,17.089418,15.502769,15.502769,0.596804,0.595798,0.596804,0.595798,19.044544,19.029896,12.131537,12.118168,17.096139,17.081386,15.509406,15.494837,-2.179694,
0.500000,0.500000,0.625000,1.125000,0.875000,0.608331,0.608331,0.608331,0.608331,19.210491,19.210491,12.283621,12.283621,17.263478,17.263478,14.353898,14.353898,0.608146,0.608441,0.608146,0.608441,19.207861,19.212065,12.281202,12.285070,17.260823,17.265067,14.351329,14.355436,0.726375,
0.500000,0.500000,0.625000,1.125000,1.000000,0.617347,0.617347,0.617347,0.617347,19.337895,19.337895,12.401167,12.401167,17.392192,17.392192,13.359617,13.359617,0.616821,0.617768,0.616821,0.617768,19.330530,19.343797,12.394353,12.406629,17.384746,17.398160,13.352587,13.365251,2.780739,
0.500000,0.500000,0.625000,1.125000,1.125000,0.624044,0.624044,0.624044,0.624044,19.431219,19.431219,12.487706,12.487706,17.486610,17.486610,12.487706,12.487706,0.623588,0.624407,0.623588,0.624407,19.424897,19.436244,12.481832,12.492376,17.480211,17.491698,12.481832,12.492376,4.285408,
0.500000,0.500000,0.625000,1.125000,1.250000,0.629060,0.629060,0.629060,0.629060,19.500381,19.500381,12.552079,12.552079,17.556656,17.556656,11.717082,11.717082,0.628936,0.629127,0.628936,0.629127,19.498679,19.501304,12.550492,12.552940,17.554931,17.557591,11.715546,11.717915,5.388715,
0.500000,0.500000,0.625000,1.125000,1.375000,0.632794,0.632794,0.632794,0.632794,19.551471,19.551471,12.599763,12.599763,17.608439,17.608439,11.030907,11.030907,0.632835,0.632705,0.632835,0.632705,19.552035,19.550253,12.600290,12.598625,17.609010,17.607204,11.031400,11.029840,6.201099,
0.500000,0.500000,0.625000,1.125000,1.500000,0.635543,0.635543,0.635543,0.635543,19.588868,19.588868,12.634738,12.634738,17.646364,17.646364,10.416086,10.416086,0.636086,0.634811,0.636086,0.634811,19.596240,19.578930,12.641640,12.625438,17.653843,17.636284,10.422341,10.407659,6.797549,
0.500000,0.500000,0.625000,1.250000,0.500000,0.561646,0.561646,0.561646,0.561646,18.516170,18.516170,10.850697,10.850697,16.565697,16.565697,18.516170,18.516170,0.569881,0.554966,0.569881,0.554966,18.643046,18.411795,10.959971,10.761323,16.692743,16.461338,18.643046,18.411795,-13.857572,
0.500000,0.500000,0.625000,1.250000,0.625000,0.585589,0.585589,0.585589,0.585589,18.879715,18.879715,11.165685,11.165685,16.930280,16.930280,16.930280,16.930280,0.589412,0.582156,0.589412,0.582156,18.936296,18.828579,11.215231,11.121029,16.987174,16.878895,16.987174,16.878895,-7.680133,
0.500000,0.500000,0.625000,1.250000,0.750000,0.603048,0.603048,0.603048,0.603048,19.134875,19.134875,11.390254,11.390254,17.187183,17.187183,15.599363,15.599363,0.604345,0.601725,0.604345,0.601725,19.153506,19.115815,11.406766,11.373379,17.205974,17.167965,15.617940,15.580367,-3.548026,
0.500000,0.500000,0.625000,1.250000,0.875000,0.616105,0.616105,0.616105,0.616105,19.320473,19.320473,11.555447,11.555447,17.374579,17.374579,14.461542,14.461542,0.616110,0.616092,0.616110,0.616092,19.320535,19.320287,11.555502,11.555281,17.374642,17.374391,14.461602,14.461359,-0.685022,
0.500000,0.500000,0.625000,1.250000,1.000000,0.625870,0.625870,0.625870,0.625870,19.456460,19.456460,11.677484,11.677484,17.512167,17.512167,13.473059,13.473059,0.625474,0.626161,0.625474,0.626161,19.450994,19.460475,11.672563,11.681100,17.506632,17.516233,13.467818,13.476910,1.378054,
0.500000,0.500000,0.625000,1.250000,1.125000,0.633241,0.633241,0.633241,0.633241,19.557561,19.557561,11.768769,11.768769,17.614614,17.614614,12.605455,12.605455,0.632648,0.633726,0.632648,0.633726,19.549484,19.564167,11.761458,11.774750,17.606425,17.621312,12.597907,12.611630,2.885882,
0.500000,0.500000,0.625000,1.250000,1.250000,0.638814,0.638814,0.638814,0.638814,19.633138,19.633138,11.837319,11.837319,17.691285,17.691285,11.837319,11.837319,0.638341,0.639188,0.638341,0.639188,19.626749,19.638181,11.831514,11.841903,17.684800,17.696403,11.831514,11.841903,3.999357,
0.500000,0.500000,0.625000,1.250000,1.375000,0.643010,0.643010,0.643010,0.643010,19.689548,19.689548,11.888659,11.888659,17.748559,17.748559,11.152249,11.152249,0.642868,0.643091,0.642868,0.643091,19.687640,19.690626,11.886920,11.889642,17.746621,17.749654,11.150566,11.153201,4.826466,
0.500000,0.500000,0.625000,1.250000,1.500000,0.646146,0.646146,0.646146,0.646146,19.731435,19.731435,11.926879,11.926879,17.791116,17.791116,10.537542,10.537542,0.646148,0.646139,0.646148,0.646139,19.731460,19.731349,11.926901,11.926800,17.791140,17.791027,10.537563,10.537468,5.439715,
0.500000,0.500000,0.625000,1.375000,0.500000,0.564783,0.564783,0.564783,0.564783,18.564728,18.564728,10.190525,10.190525,16.614296,16.614296,18.564728,18.564728,0.575309,0.556643,0.575309,0.556643,18.725612,18.438112,10.324426,10.085974,16.775530,16.487638,18.725612,18.438112,-14.741769,
0.500000,0.500000,0.625000,1.375000,0.625000,0.590169,0.590169,0.590169,0.590169,18.947441,18.947441,10.511010,10.511010,16.998386,16.998386,16.998386,16.998386,0.595550,0.585571,0.595550,0.585571,19.026282,18.879454,10.577879,10.453582,17.077746,16.930018,17.077746,16.930018,-8.668336,
0.500000,0.500000,0.625000,1.375000,0.750000,0.608793,0.608793,0.608793,0.608793,19.217077,19.217077,10.740920,10.740920,17.270126,17.270126,15.681389,15.681389,0.611095,0.606608,0.611095,0.606608,19.249765,19.185908,10.769029,10.714167,17.303134,17.238666,15.714051,15.650268,-4.593900,
0.500000,0.500000,0.625000,1.375000,0.875000,0.622811,0.622811,0.622811,0.622811,19.414114,19.414114,10.911131,10.911131,17.469296,17.469296,14.553491,14.553491,0.623326,0.622201,0.623326,0.622201,19.421260,19.405649,10.917340,10.903780,17.476529,17.460730,14.560519,14.545168,-1.761229,
0.500000,0.500000,0.625000,1.375000,1.000000,0.633359,0.633359,0.633359,0.633359,19.559169,19.559169,11.037647,11.037647,17.616244,17.616244,13.571761,13.571761,0.633270,0.633402,0.633270,0.633402,19.557956,19.559756,11.036585,11.038161,17.615014,17.616839,13.570593,13.572326,0.289894,
0.500000,0.500000,0.625000,1.375000,1.125000,0.641390,0.641390,0.641390,0.641390,19.667820,19.667820,11.133092,11.133092,17.726493,17.726493,12.708776,12.708776,0.640828,0.641830,0.640828,0.641830,19.660268,19.673723,11.126439,11.138294,17.718825,17.732487,12.701682,12.714322,1.794476,
0.500000,0.500000,0.625000,1.375000,1.250000,0.647510,0.647510,0.647510,0.647510,19.749586,19.749586,11.205307,11.205307,17.809563,17.809563,11.943466,11.943466,0.646866,0.648036,0.646866,0.648036,19.741029,19.756572,11.197734,11.211493,17.800866,17.816665,11.935644,11.949855,2.912833,
0.500000,0.500000,0.625000,1.375000,1.375000,0.652160,0.652160,0.652160,0.652160,19.811143,19.811143,11.259895,11.259895,17.872159,17.872159,11.259895,11.259895,0.651670,0.652544,0.651670,0.652544,19.804676,19.816199,11.254152,11.264387,17.865581,17.877303,11.254152,11.264387,3.749620,
0.500000,0.500000,0.625000,1.375000,1.500000,0.655670,0.655670,0.655670,0.655670,19.857263,19.857263,11.300920,11.300920,17.919091,17.919091,10.645618,10.645618,0.655503,0.655766,0.655503,0.655766,19.855080,19.858528,11.298976,11.302046,17.916869,17.920378,10.643736,10.646708,4.376527,
0.500000,0.500000,0.625000,1.500000,0.500000,0.567258,0.567258,0.567258,0.567258,18.602848,18.602848,9.604047,9.604047,16.652469,16.652469,18.602848,18.602848,0.580144,0.557725,0.580144,0.557725,18.798455,18.455064,9.761361,9.486392,16.848640,16.504583,18.798455,18.455064,-15.386042,
0.500000,0.500000,0.625000,1.500000,0.625000,0.594005,0.594005,0.594005,0.594005,19.003732,19.003732,9.928429,9.928429,17.055039,17.055039,17.055039,17.055039,0.601048,0.588254,0.601048,0.588254,19.106046,18.919188,10.012465,9.859374,17.158115,16.969968,17.158115,16.969968,-9.415226,
0.500000,0.500000,0.625000,1.500000,0.750000,0.613809,0.613809,0.613809,0.613809,19.288151,19.288151,10.163320,10.163320,17.341912,17.341912,15.752438,15.752438,0.617169,0.610665,0.617169,0.610665,19.335399,19.243672,10.202730,10.126322,17.389669,17.296980,15.799734,15.707961,-5.414266,
