mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.100000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.637500,0.637500,1.337500,0.658785,0.658785,0.658785,0.658785,11.550192,11.550192,17.787350,17.787350,17.787350,17.787350,11.550192,11.550192,0.709384,0.622399,0.622399,0.709384,12.129875,11.114845,18.433989,17.290252,17.290252,18.433989,11.114845,12.129875,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.650000,0.650000,1.337500,0.662916,0.662916,0.662916,0.662916,11.598620,11.598620,17.672162,17.672162,17.672162,17.672162,11.598620,11.598620,0.712309,0.627059,0.627059,0.712309,12.162505,11.171493,18.300409,17.185627,17.185627,18.300409,11.171493,12.162505,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.662500,0.662500,1.337500,0.667008,0.667008,0.667008,0.667008,11.646384,11.646384,17.559333,17.559333,17.559333,17.559333,11.646384,11.646384,0.715169,0.631707,0.631707,0.715169,12.194328,11.227736,18.169036,17.083619,17.083619,18.169036,11.227736,12.194328,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.675000,0.675000,1.337500,0.671013,0.671013,0.671013,0.671013,11.692955,11.692955,17.448162,17.448162,17.448162,17.448162,11.692955,11.692955,0.717977,0.636326,0.636326,0.717977,12.225479,11.283376,18.039919,16.983891,16.983891,18.039919,11.283376,12.225479,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.687500,0.687500,1.337500,0.674944,0.674944,0.674944,0.674944,11.738484,11.738484,17.338724,17.338724,17.338724,17.338724,11.738484,11.738484,0.720730,0.640881,0.640881,0.720730,12.255941,11.337980,17.912945,16.885850,16.885850,17.912945,11.337980,12.255941,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.700000,0.700000,1.337500,0.678775,0.678775,0.678775,0.678775,11.782685,11.782685,17.230607,17.230607,17.230607,17.230607,11.782685,11.782685,0.723443,0.645362,0.645362,0.723443,12.285882,11.391454,17.788210,16.789294,16.789294,17.788210,11.391454,12.285882,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.712500,0.712500,1.337500,0.682539,0.682539,0.682539,0.682539,11.825938,11.825938,17.124151,17.124151,17.124151,17.124151,11.825938,11.825938,0.726087,0.649742,0.649742,0.726087,12.314983,11.443488,17.665278,16.693787,16.693787,17.665278,11.443488,12.314983,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.725000,0.725000,1.337500,0.686258,0.686258,0.686258,0.686258,11.868534,11.868534,17.019594,17.019594,17.019594,17.019594,11.868534,11.868534,0.728677,0.653984,0.653984,0.728677,12.343423,11.493665,17.544266,16.598777,16.598777,17.544266,11.493665,12.343423,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.737500,0.737500,1.337500,0.689918,0.689918,0.689918,0.689918,11.910283,11.910283,16.916645,16.916645,16.916645,16.916645,11.910283,11.910283,0.731228,0.658188,0.658188,0.731228,12.371363,11.543175,17.425271,16.505535,16.505535,17.425271,11.543175,12.371363,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.750000,0.750000,1.337500,0.693534,0.693534,0.693534,0.693534,11.951398,11.951398,16.815464,16.815464,16.815464,16.815464,11.951398,11.951398,0.733753,0.662362,0.662362,0.733753,12.398942,11.592129,17.308371,16.414107,16.414107,17.308371,11.592129,12.398942,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.762500,0.762500,1.337500,0.697089,0.697089,0.697089,0.697089,11.991669,11.991669,16.715744,16.715744,16.715744,16.715744,11.991669,11.991669,0.736227,0.666502,0.666502,0.736227,12.425910,11.640493,17.193221,16.324380,16.324380,17.193221,11.640493,12.425910,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.775000,0.775000,1.337500,0.700601,0.700601,0.700601,0.700601,12.031314,12.031314,16.617658,16.617658,16.617658,16.617658,12.031314,12.031314,0.738665,0.670609,0.670609,0.738665,12.452416,11.688269,17.079916,16.236283,16.236283,17.079916,11.688269,12.452416,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.787500,0.787500,1.337500,0.704051,0.704051,0.704051,0.704051,12.070129,12.070129,16.520913,16.520913,16.520913,16.520913,12.070129,12.070129,0.741039,0.674709,0.674709,0.741039,12.478175,11.735763,16.968080,16.150091,16.150091,16.968080,11.735763,12.478175,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.800000,0.800000,1.337500,0.707458,0.707458,0.707458,0.707458,12.108327,12.108327,16.425679,16.425679,16.425679,16.425679,12.108327,12.108327,0.743372,0.678832,0.678832,0.743372,12.503425,11.783342,16.857910,16.066144,16.066144,16.857910,11.783342,12.503425,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.812500,0.812500,1.337500,0.710800,0.710800,0.710800,0.710800,12.145684,12.145684,16.331650,16.331650,16.331650,16.331650,12.145684,12.145684,0.745699,0.682904,0.682904,0.745699,12.528553,11.830134,16.749766,15.983406,15.983406,16.749766,11.830134,12.528553,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.825000,0.825000,1.337500,0.714128,0.714128,0.714128,0.714128,12.182759,12.182759,16.239382,16.239382,16.239382,16.239382,12.182759,12.182759,0.747980,0.686890,0.686890,0.747980,12.553129,11.875749,16.643123,15.901387,15.901387,16.643123,11.875749,12.553129,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.837500,0.837500,1.337500,0.717404,0.717404,0.717404,0.717404,12.219130,12.219130,16.148353,16.148353,16.148353,16.148353,12.219130,12.219130,0.750205,0.690766,0.690766,0.750205,12.577051,11.919943,16.537816,15.819768,15.819768,16.537816,11.919943,12.577051,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.850000,0.850000,1.337500,0.720598,0.720598,0.720598,0.720598,12.254481,12.254481,16.058166,16.058166,16.058166,16.058166,12.254481,12.254481,0.752369,0.694560,0.694560,0.752369,12.600270,11.963031,16.433739,15.738850,15.738850,16.433739,11.963031,12.600270,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.862500,0.862500,1.337500,0.723745,0.723745,0.723745,0.723745,12.289211,12.289211,15.969207,15.969207,15.969207,15.969207,12.289211,12.289211,0.754499,0.698299,0.698299,0.754499,12.623079,12.005342,16.331159,15.658944,15.658944,16.331159,12.005342,12.623079,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.875000,0.875000,1.337500,0.726844,0.726844,0.726844,0.726844,12.323299,12.323299,15.881403,15.881403,15.881403,15.881403,12.323299,12.323299,0.756611,0.701997,0.701997,0.756611,12.645644,12.047041,16.230206,15.580183,15.580183,16.230206,12.047041,12.645644,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.887500,0.887500,1.337500,0.729888,0.729888,0.729888,0.729888,12.356693,12.356693,15.794651,15.794651,15.794651,15.794651,12.356693,12.356693,0.758689,0.705664,0.705664,0.758689,12.667807,12.088228,16.130661,15.502630,15.502630,16.130661,12.088228,12.667807,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.900000,0.900000,1.337500,0.732900,0.732900,0.732900,0.732900,12.389632,12.389632,15.709165,15.709165,15.709165,15.709165,12.389632,12.389632,0.760741,0.709297,0.709297,0.760741,12.689650,12.128895,16.032568,15.426231,15.426231,16.032568,12.128895,12.689650,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.912500,0.912500,1.337500,0.735871,0.735871,0.735871,0.735871,12.422036,12.422036,15.624813,15.624813,15.624813,15.624813,12.422036,12.422036,0.762767,0.712896,0.712896,0.762767,12.711166,12.169046,15.935874,15.350944,15.350944,15.935874,12.169046,12.711166,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.925000,0.925000,1.337500,0.738803,0.738803,0.738803,0.738803,12.453919,12.453919,15.541569,15.541569,15.541569,15.541569,12.453919,12.453919,0.764765,0.716462,0.716462,0.764765,12.732352,12.208686,15.840532,15.276732,15.276732,15.840532,12.208686,12.732352,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.937500,0.937500,1.337500,0.741687,0.741687,0.741687,0.741687,12.485191,12.485191,15.459294,15.459294,15.459294,15.459294,12.485191,12.485191,0.766736,0.719995,0.719995,0.766736,12.753203,12.247815,15.746499,15.203557,15.203557,15.746499,12.247815,12.753203,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.950000,0.950000,1.337500,0.744542,0.744542,0.744542,0.744542,12.516067,12.516067,15.378182,15.378182,15.378182,15.378182,12.516067,12.516067,0.768677,0.723495,0.723495,0.768677,12.773713,12.286453,15.653727,15.131398,15.131398,15.653727,12.286453,12.773713,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.962500,0.962500,1.337500,0.747360,0.747360,0.747360,0.747360,12.546455,12.546455,15.298095,15.298095,15.298095,15.298095,12.546455,12.546455,0.770588,0.726963,0.726963,0.770588,12.793857,12.324614,15.562151,15.060234,15.060234,15.562151,12.324614,12.793857,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.975000,0.975000,1.337500,0.750140,0.750140,0.750140,0.750140,12.576358,12.576358,15.219000,15.219000,15.219000,15.219000,12.576358,12.576358,0.772463,0.730400,0.730400,0.772463,12.813589,12.362303,15.471687,14.990035,14.990035,15.471687,12.362303,12.813589,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,0.987500,0.987500,1.337500,0.752883,0.752883,0.752883,0.752883,12.605778,12.605778,15.140865,15.140865,15.140865,15.140865,12.605778,12.605778,0.774317,0.733800,0.733800,0.774317,12.833067,12.399463,15.382466,14.920704,14.920704,15.382466,12.399463,12.833067,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.000000,1.000000,1.337500,0.755589,0.755589,0.755589,0.755589,12.634730,12.634730,15.063670,15.063670,15.063670,15.063670,12.634730,12.634730,0.776137,0.737170,0.737170,0.776137,12.852153,12.436167,15.294309,14.852285,14.852285,15.294309,12.436167,12.852153,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.012500,1.012500,1.337500,0.758259,0.758259,0.758259,0.758259,12.663224,12.663224,14.987395,14.987395,14.987395,14.987395,12.663224,12.663224,0.777937,0.740502,0.740502,0.777937,12.870998,12.472355,15.207341,14.784683,14.784683,15.207341,12.472355,12.870998,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.025000,1.025000,1.337500,0.760893,0.760893,0.760893,0.760893,12.691263,12.691263,14.912012,14.912012,14.912012,14.912012,12.691263,12.691263,0.779704,0.743805,0.743805,0.779704,12.889466,12.508106,15.121389,14.717949,14.717949,15.121389,12.508106,12.889466,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.037500,1.037500,1.337500,0.763492,0.763492,0.763492,0.763492,12.718861,12.718861,14.837503,14.837503,14.837503,14.837503,12.718861,12.718861,0.781445,0.747076,0.747076,0.781445,12.907636,12.543392,15.036503,14.652026,14.652026,15.036503,12.543392,12.907636,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.050000,1.050000,1.337500,0.766057,0.766057,0.766057,0.766057,12.746026,12.746026,14.763850,14.763850,14.763850,14.763850,12.746026,12.746026,0.783161,0.750314,0.750314,0.783161,12.925514,12.578222,14.952660,14.586893,14.586893,14.952660,12.578222,12.925514,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.062500,1.062500,1.337500,0.768588,0.768588,0.768588,0.768588,12.772768,12.772768,14.691033,14.691033,14.691033,14.691033,12.772768,12.772768,0.784852,0.753520,0.753520,0.784852,12.943106,12.612603,14.869839,14.522530,14.522530,14.869839,12.612603,12.943106,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.075000,1.075000,1.337500,0.771095,0.771095,0.771095,0.771095,12.799195,12.799195,14.619139,14.619139,14.619139,14.619139,12.799195,12.799195,0.786514,0.756699,0.756699,0.786514,12.960358,12.646585,14.787953,14.458961,14.458961,14.787953,12.646585,12.960358,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.087500,1.087500,1.337500,0.773559,0.773559,0.773559,0.773559,12.825114,12.825114,14.547939,14.547939,14.547939,14.547939,12.825114,12.825114,0.788157,0.759843,0.759843,0.788157,12.977398,12.680092,14.707112,14.396083,14.396083,14.707112,12.680092,12.977398,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.100000,1.100000,1.337500,0.775992,0.775992,0.775992,0.775992,12.850635,12.850635,14.477522,14.477522,14.477522,14.477522,12.850635,12.850635,0.789771,0.762960,0.762960,0.789771,12.994109,12.713213,14.627164,14.333961,14.333961,14.627164,12.713213,12.994109,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.112500,1.112500,1.337500,0.778392,0.778392,0.778392,0.778392,12.875766,12.875766,14.407872,14.407872,14.407872,14.407872,12.875766,12.875766,0.791363,0.766046,0.766046,0.791363,13.010560,12.745915,14.548158,14.272538,14.272538,14.548158,12.745915,13.010560,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.125000,1.125000,1.337500,0.780771,0.780771,0.780771,0.780771,12.900610,12.900610,14.339072,14.339072,14.339072,14.339072,12.900610,12.900610,0.792932,0.769103,0.769103,0.792932,13.026761,12.778207,14.470079,14.211798,14.211798,14.470079,12.778207,13.026761,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.137500,1.137500,1.337500,0.783110,0.783110,0.783110,0.783110,12.924979,12.924979,14.270904,14.270904,14.270904,14.270904,12.924979,12.924979,0.794474,0.772134,0.772134,0.794474,13.042652,12.810132,14.392841,14.151764,14.151764,14.392841,12.810132,13.042652,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.150000,1.150000,1.337500,0.785427,0.785427,0.785427,0.785427,12.949077,12.949077,14.203556,14.203556,14.203556,14.203556,12.949077,12.949077,0.795995,0.775136,0.775136,0.795995,13.058308,12.841659,14.316499,14.092382,14.092382,14.316499,12.841659,13.058308,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.162500,1.162500,1.337500,0.787705,0.787705,0.787705,0.787705,12.972713,12.972713,14.136809,14.136809,14.136809,14.136809,12.972713,12.972713,0.797496,0.778108,0.778108,0.797496,13.073727,12.872787,14.241026,14.033629,14.033629,14.241026,12.872787,13.073727,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.175000,1.175000,1.337500,0.789963,0.789963,0.789963,0.789963,12.996091,12.996091,14.070852,14.070852,14.070852,14.070852,12.996091,12.996091,0.798971,0.781055,0.781055,0.798971,13.088867,12.903572,14.166361,13.975541,13.975541,14.166361,12.903572,13.088867,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.187500,1.187500,1.337500,0.792192,0.792192,0.792192,0.792192,13.019118,13.019118,14.005569,14.005569,14.005569,14.005569,13.019118,13.019118,0.800422,0.783978,0.783978,0.800422,13.103735,12.934016,14.092487,13.918102,13.918102,14.092487,12.934016,13.103735,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.200000,1.200000,1.337500,0.794391,0.794391,0.794391,0.794391,13.041799,13.041799,13.940944,13.940944,13.940944,13.940944,13.041799,13.041799,0.801854,0.786872,0.786872,0.801854,13.118395,12.964076,14.019449,13.861245,13.861245,14.019449,12.964076,13.118395,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.212500,1.212500,1.337500,0.796419,0.796419,0.796419,0.796419,13.062659,13.062659,13.875450,13.875450,13.875450,13.875450,13.062659,13.062659,0.803012,0.789703,0.789703,0.803012,13.130233,12.993406,13.944556,13.804600,13.804600,13.944556,12.993406,13.130233,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.225000,1.225000,1.337500,0.798555,0.798555,0.798555,0.798555,13.084599,13.084599,13.812040,13.812040,13.812040,13.812040,13.084599,13.084599,0.804398,0.792536,0.792536,0.804398,13.144388,13.022676,13.873050,13.748835,13.748835,13.873050,13.022676,13.144388,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.237500,1.237500,1.337500,0.800665,0.800665,0.800665,0.800665,13.106223,13.106223,13.749264,13.749264,13.749264,13.749264,13.106223,13.106223,0.805773,0.795339,0.795339,0.805773,13.158401,13.051551,13.802387,13.693587,13.693587,13.802387,13.051551,13.158401,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.250000,1.250000,1.337500,0.802748,0.802748,0.802748,0.802748,13.127533,13.127533,13.687104,13.687104,13.687104,13.687104,13.127533,13.127533,0.807120,0.798124,0.798124,0.807120,13.172128,13.080174,13.732407,13.638986,13.638986,13.732407,13.080174,13.172128,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.262500,1.262500,1.337500,0.804804,0.804804,0.804804,0.804804,13.148530,13.148530,13.625547,13.625547,13.625547,13.625547,13.148530,13.148530,0.808455,0.800881,0.800881,0.808455,13.185698,13.108433,13.663220,13.584900,13.584900,13.663220,13.108433,13.185698,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.275000,1.275000,1.337500,0.806844,0.806844,0.806844,0.806844,13.169312,13.169312,13.564674,13.564674,13.564674,13.564674,13.169312,13.169312,0.809774,0.803612,0.803612,0.809774,13.199105,13.136364,13.594805,13.531350,13.531350,13.594805,13.136364,13.199105,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.287500,1.287500,1.337500,0.808856,0.808856,0.808856,0.808856,13.189781,13.189781,13.504369,13.504369,13.504369,13.504369,13.189781,13.189781,0.811075,0.806324,0.806324,0.811075,13.212303,13.164017,13.527095,13.478371,13.478371,13.527095,13.164017,13.212303,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.300000,1.300000,1.337500,0.810841,0.810841,0.810841,0.810841,13.209928,13.209928,13.444608,13.444608,13.444608,13.444608,13.209928,13.209928,0.812362,0.809011,0.809011,0.812362,13.225351,13.191353,13.460136,13.425906,13.425906,13.460136,13.191353,13.225351,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.312500,1.312500,1.337500,0.812796,0.812796,0.812796,0.812796,13.229746,13.229746,13.385368,13.385368,13.385368,13.385368,13.229746,13.229746,0.813636,0.811687,0.811687,0.813636,13.238239,13.218506,13.393900,13.374078,13.374078,13.393900,13.218506,13.238239,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.325000,1.325000,1.337500,0.814741,0.814741,0.814741,0.814741,13.249411,13.249411,13.326812,13.326812,13.326812,13.326812,13.249411,13.249411,0.814940,0.814384,0.814384,0.814940,13.251427,13.245806,13.328833,13.323198,13.323198,13.328833,13.245806,13.251427,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.337500,1.337500,1.337500,0.816669,0.816669,0.816669,0.816669,13.268887,13.268887,13.268887,13.268887,13.268887,13.268887,13.268887,13.268887,0.816667,0.816667,0.816667,0.816667,13.268863,13.268863,13.268863,13.268863,13.268863,13.268863,13.268863,13.268863,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.350000,1.350000,1.337500,0.818554,0.818554,0.818554,0.818554,13.287886,13.287886,13.211292,13.211292,13.211292,13.211292,13.287886,13.287886,0.818206,0.818745,0.818745,0.818206,13.284377,13.289808,13.207791,13.213210,13.213210,13.207791,13.289808,13.284377,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.362500,1.362500,1.337500,0.820417,0.820417,0.820417,0.820417,13.306627,13.306627,13.154232,13.154232,13.154232,13.154232,13.306627,13.306627,0.819324,0.821234,0.821234,0.819324,13.295638,13.314837,13.143292,13.162405,13.162405,13.143292,13.314837,13.295638,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.375000,1.375000,1.337500,0.822277,0.822277,0.822277,0.822277,13.325311,13.325311,13.097893,13.097893,13.097893,13.097893,13.325311,13.325311,0.820485,0.823749,0.823749,0.820485,13.307312,13.340070,13.080016,13.112553,13.112553,13.080016,13.340070,13.307312,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.387500,1.387500,1.337500,0.824101,0.824101,0.824101,0.824101,13.343595,13.343595,13.041923,13.041923,13.041923,13.041923,13.343595,13.343595,0.821631,0.826250,0.826250,0.821631,13.318824,13.365110,13.017374,13.063244,13.063244,13.017374,13.365110,13.318824,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.400000,1.400000,1.337500,0.825912,0.825912,0.825912,0.825912,13.361731,13.361731,12.986556,12.986556,12.986556,12.986556,13.361731,13.361731,0.822769,0.828731,0.828731,0.822769,13.330246,13.389882,12.955425,13.014392,13.014392,12.955425,13.389882,13.330246,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.412500,1.412500,1.337500,0.827274,0.827274,0.827274,0.827274,13.375337,13.375337,12.927457,12.927457,12.927457,12.927457,13.375337,13.375337,0.823844,0.831142,0.831142,0.823844,13.341027,13.413906,12.893611,12.965509,12.965509,12.893611,13.413906,13.341027,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.425000,1.425000,1.337500,0.829034,0.829034,0.829034,0.829034,13.392904,13.392904,12.873001,12.873001,12.873001,12.873001,13.392904,13.392904,0.824957,0.833589,0.833589,0.824957,13.352167,13.438240,12.832906,12.917629,12.917629,12.832906,13.438240,13.352167,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.437500,1.437500,1.337500,0.830774,0.830774,0.830774,0.830774,13.410251,13.410251,12.819042,12.819042,12.819042,12.819042,13.410251,13.410251,0.826055,0.836013,0.836013,0.826055,13.363155,13.462285,12.772794,12.870149,12.870149,12.772794,13.462285,13.363155,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.450000,1.450000,1.337500,0.832500,0.832500,0.832500,0.832500,13.427422,13.427422,12.765610,12.765610,12.765610,12.765610,13.427422,13.427422,0.827137,0.838417,0.838417,0.827137,13.373975,13.486084,12.713245,12.823100,12.823100,12.713245,13.486084,13.373975,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.462500,1.462500,1.337500,0.834194,0.834194,0.834194,0.834194,13.444251,13.444251,12.712534,12.712534,12.712534,12.712534,13.444251,13.444251,0.828204,0.840800,0.840800,0.828204,13.384631,13.509616,12.654254,12.776449,12.776449,12.654254,13.509616,13.384631,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.475000,1.475000,1.337500,0.835879,0.835879,0.835879,0.835879,13.460961,13.460961,12.660018,12.660018,12.660018,12.660018,13.460961,13.460961,0.829259,0.843162,0.843162,0.829259,13.395151,13.532893,12.595834,12.730199,12.730199,12.595834,13.532893,13.395151,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.487500,1.487500,1.337500,0.837542,0.837542,0.837542,0.837542,13.477425,13.477425,12.607930,12.607930,12.607930,12.607930,13.477425,13.477425,0.830297,0.845507,0.845507,0.830297,13.405494,13.555956,12.537935,12.684380,12.684380,12.537935,13.555956,13.405494,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.337500,1.500000,1.500000,1.337500,0.839181,0.839181,0.839181,0.839181,13.493630,13.493630,12.556244,12.556244,12.556244,12.556244,13.493630,13.493630,0.831323,0.847830,0.847830,0.831323,13.415709,13.578749,12.480595,12.638925,12.638925,12.480595,13.578749,13.415709,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.350000,0.500000,0.500000,1.350000,0.608748,0.608748,0.608748,0.608748,10.877442,10.877442,19.216424,19.216424,19.216424,19.216424,10.877442,10.877442,0.674110,0.566402,0.566402,0.674110,11.656408,10.344422,20.095094,18.589678,18.589678,20.095094,10.344422,11.656408,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.350000,0.512500,0.512500,1.350000,0.613867,0.613867,0.613867,0.613867,10.940322,10.940322,19.074902,19.074902,19.074902,19.074902,10.940322,10.940322,0.677865,0.572004,0.572004,0.677865,11.699634,10.416285,19.931094,18.460182,18.460182,19.931094,10.416285,11.699634,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.350000,0.525000,0.525000,1.350000,0.618882,0.618882,0.618882,0.618882,11.001613,11.001613,18.936284,18.936284,18.936284,18.936284,11.001613,11.001613,0.681617,0.577453,0.577453,0.681617,11.742659,10.485780,19.771467,18.332618,18.332618,19.771467,10.485780,11.742659,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.350000,0.537500,0.537500,1.350000,0.623778,0.623778,0.623778,0.623778,11.061139,11.061139,18.800177,18.800177,18.800177,18.800177,11.061139,11.061139,0.685188,0.582883,0.582883,0.685188,11.783473,10.554654,19.613820,18.208871,18.208871,19.613820,10.554654,11.783473,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.350000,0.550000,0.550000,1.350000,0.628614,0.628614,0.628614,0.628614,11.119642,11.119642,18.667250,18.667250,18.667250,18.667250,11.119642,11.119642,0.688687,0.588223,0.588223,0.688687,11.823316,10.622001,19.459349,18.087674,18.087674,19.459349,10.622001,11.823316,
